cityname,i_o_length,prediction_horizon,grid_size,time_stamp,MSE_train
london,4,1,55,6223,433.24973188495056
london,4,1,55,7716,985.7135148186495
london,4,1,55,1870,869.1616328020535
london,4,1,55,3575,924.1653566563147
london,4,1,55,2071,118.33404305815172
london,4,1,55,1924,917.3679539505275
london,4,1,55,226,825.6254555260016
london,4,1,55,8028,1089.417817142343
london,4,1,55,3140,810.8525948708452
london,4,1,55,4173,982.9882564094099
london,4,1,55,8023,2476.424991112473
london,4,1,55,9040,150.43692517414843
london,4,1,55,6760,756.3688654380479
london,4,1,55,1139,515.7581000706596
london,4,1,55,2403,492.6426680385418
london,4,1,55,1365,1079.59975923611
london,4,1,55,6429,764.234774452498
london,4,1,55,3081,908.3995284015408
london,4,1,55,6476,800.3396018778925
london,4,1,55,2628,1003.5665450527559
london,4,1,55,940,903.8999988440033
london,4,1,55,3901,849.6445969210491
london,4,1,55,1472,158.98040274385573
london,4,1,55,4099,3240.8429243338983
london,4,1,55,3701,225.08108365499476
london,4,1,55,8965,437.29860429896763
london,4,1,55,9338,777.2652811116558
london,4,1,55,8898,1348.6681268776601
london,4,1,55,4164,1217.0141865355638
london,4,1,55,5642,1014.9993436497747
london,4,1,55,1679,665.9257069935027
london,4,1,55,5332,50.59134476261731
london,4,1,55,5666,980.1684267962514
london,4,1,55,7572,457.9698049107684
london,4,1,55,7843,1793.479395299561
london,4,1,55,3757,1066.4916049640888
london,4,1,55,7895,979.3120595812164
london,4,1,55,1007,1030.5942520643039
london,4,1,55,6517,671.1031698908195
london,4,1,55,4496,2879.7764432259255
london,4,1,55,7451,1182.7722922217258
london,4,1,55,8542,1495.762894521381
london,4,1,55,4450,1367.104766205451
london,4,1,55,8073,1201.4953351830684
london,4,1,55,7183,884.8961664344819
london,4,1,55,9115,637.4880372420399
london,4,1,55,7771,1790.0827875143123
london,4,1,55,60,247.27220181105292
london,4,1,55,704,3195.860537745982
london,4,1,55,2746,96.96421959510783
london,4,1,55,2626,848.7787340609825
london,4,1,55,5253,10.133726459632081
london,4,1,55,2815,1127.9081047926413
london,4,1,55,3045,1569.7048814141547
london,4,1,55,5174,355.4930851849506
london,4,1,55,1308,2419.3383160059707
london,4,1,55,7315,268.3870848580315
london,4,1,55,3253,1273.0871809064074
london,4,1,55,3487,1006.1872588203064
london,4,1,55,5543,1336.503479347595
london,4,1,55,556,1053.5071641870136
london,4,1,55,509,1199.3915753776555
london,4,1,55,5909,865.7277027045596
london,4,1,55,8671,999.9804854177028
london,4,1,55,276,3478.907660991818
london,4,1,55,8687,259.14280566300664
london,4,1,55,8673,1160.676592391629
london,4,1,55,5534,820.369951605022
london,4,1,55,1147,998.768236302471
london,4,1,55,654,800.1687988841281
london,4,1,55,6060,1144.1699837695537
london,4,1,55,890,735.6492128186545
london,4,1,55,2421,211.70801880960258
london,4,1,55,3801,1132.375069910548
london,4,1,55,4828,208.38410141201433
london,4,1,55,8831,1320.6689570419614
london,4,1,55,2678,31.991301135850495
london,4,1,55,6494,912.7148005843486
london,4,1,55,2260,1386.9933484678882
london,4,1,55,7594,1418.2350576890033
london,4,1,55,5414,100.15358891140787
london,4,1,55,8391,701.9387132650855
london,4,1,55,8498,969.3508421613013
london,4,1,55,2151,439.1958318827126
london,4,1,55,4744,307.1173545390259
london,4,1,55,2073,136.78431794869877
london,4,1,55,2349,526.3496383440901
london,4,1,55,1848,740.2355801917145
london,4,1,55,2119,1189.9517925511661
london,4,1,55,4603,788.8827995093045
london,4,1,55,5156,1143.4919548300827
london,4,1,55,8406,1057.405947841028
london,4,1,55,8676,1173.2554623599665
london,4,1,55,8418,1000.8243737143466
london,4,1,55,7596,987.6012222315886
london,4,1,55,6443,826.6845668288606
london,4,1,55,8291,951.5316657728004
london,4,1,55,4710,1017.095295335297
london,4,1,55,6832,812.2317604601946
london,4,1,55,8300,1104.1770090814462
london,4,1,55,5586,946.0448380699498
london,4,1,55,5485,1032.1396846265545
london,4,1,55,2652,736.9788149533625
london,4,1,55,4085,905.5606510999448
london,4,1,55,8000,397.80773295582975
london,4,1,55,2302,1025.540285679852
london,4,1,55,7259,966.4676279859535
london,4,1,55,626,739.586129134939
london,4,1,55,2762,203.30387968046918
london,4,1,55,6419,918.213723544171
london,4,1,55,782,180.1979666300942
london,4,1,55,7129,975.8674571531117
london,4,1,55,2702,115.26229201340117
london,4,1,55,6646,1505.8203643558495
london,4,1,55,4488,1085.7189377196346
london,4,1,55,1904,165.0375223130844
london,4,1,55,9201,770.2781928499469
london,4,1,55,4693,801.9410980641806
london,4,1,55,5995,963.0691321546227
london,4,1,55,8823,876.5530072819427
london,4,1,55,4492,4452.092633041502
london,4,1,55,4023,1358.637475349768
london,4,1,55,9370,883.9716114279303
london,4,1,55,1740,415.0485279860621
london,4,1,55,1372,765.3057695270585
london,4,1,55,3362,127.83601196477494
london,4,1,55,960,1492.1237056246637
london,4,1,55,8358,218.24411788504833
london,4,1,55,6266,647.8549806478097
london,4,1,55,3252,1257.9434603168888
london,4,1,55,3615,246.44604030253956
london,4,1,55,7559,1121.4390438187697
london,4,1,55,2701,245.4420687150966
london,4,1,55,6923,634.2612854306288
london,4,1,55,2771,3450.3074263109465
london,4,1,55,1123,568.3292425510015
london,4,1,55,2549,1161.7550036172331
london,4,1,55,8294,1114.702133704529
london,4,1,55,4532,1131.8378660526407
london,4,1,55,5363,164.08475708384
london,4,1,55,3158,1131.558784735089
london,4,1,55,9069,925.858394019108
london,4,1,55,6484,894.7571314414934
london,4,1,55,6141,838.1074626838905
london,4,1,55,3826,655.3591509391031
london,4,1,55,1169,815.6014575312607
london,4,1,55,9282,771.3169330241135
london,4,1,55,6734,701.9035104929434
london,4,1,55,6680,1007.1330149802981
london,4,1,55,8037,1080.4482686245801
london,4,1,55,5463,621.0690016449021
london,4,1,55,8371,1005.6850736403468
london,4,1,55,488,1076.837387864165
london,4,1,55,8184,470.02655685526025
london,4,1,55,6940,822.9838293711034
london,4,1,55,2225,950.352700169427
london,4,1,55,8367,737.81079250153
london,4,1,55,1931,861.9909672480633
london,4,1,55,4580,3485.448456597963
london,4,1,55,1590,685.6979330614523
london,4,1,55,3174,1122.4235849691484
london,4,1,55,5874,1098.9254066231108
london,4,1,55,6845,801.2406066711578
london,4,1,55,601,787.5774685985349
london,4,1,55,15,117.55121066924465
london,4,1,55,5101,1115.7257777729842
london,4,1,55,6757,620.798412526262
london,4,1,55,3634,3582.59760225167
london,4,1,55,2365,967.9637775429644
london,4,1,55,6309,565.4743885903001
london,4,1,55,5269,168.01673775929106
london,4,1,55,3046,1474.3824352176644
london,4,1,55,7783,1113.1341729097537
london,4,1,55,3472,1512.0549351682394
london,4,1,55,3704,122.90187980202238
london,4,1,55,4892,1226.7590578351198
london,4,1,55,6615,773.8883252489092
london,4,1,55,7977,8732.799383473694
london,4,1,55,8086,21.176556118610065
london,4,1,55,2831,988.797207181414
london,4,1,55,1016,870.7143286895885
london,4,1,55,4917,667.6839706364168
london,4,1,55,2554,1205.9539892404805
london,4,1,55,8879,1139.9394831817958
london,4,1,55,7798,909.4934439313538
london,4,1,55,619,3236.690048486963
london,4,1,55,9371,824.9400393741325
london,4,1,55,2319,745.4101423252971
london,4,1,55,7683,2245.9204397291874
london,4,1,55,1717,971.1686040232046
london,4,1,55,6648,804.9781451203863
london,4,1,55,559,771.641464705788
london,4,1,55,7248,2572.72641660682
london,4,1,55,529,261.57221123578995
london,4,1,55,8791,3171.875325600622
london,4,1,55,8130,88.04446849287915
london,4,1,55,2838,769.6659374620516
london,4,1,55,7097,969.5870680575039
london,4,1,55,3898,1105.1881218975334
london,4,1,55,5240,904.2550629633878
london,4,1,55,1720,892.1264153961683
london,4,1,55,2056,1047.7781801483527
london,4,1,55,4467,923.1440266849866
london,4,1,55,7864,885.3095198484507
london,4,1,55,1678,778.6138574146953
london,4,1,55,5680,354.3599057190422
london,4,1,55,5857,355.4296672887518
london,4,1,55,2530,815.9063923326678
london,4,1,55,6750,820.8228250255744
london,4,1,55,8068,1182.7423124136
london,4,1,55,242,1036.489618894782
london,4,1,55,7597,737.437220755318
london,4,1,55,5087,294.87482255730833
london,4,1,55,4124,950.1503049002658
london,4,1,55,2419,162.26329329029628
london,4,1,55,8746,1323.1012836060104
london,4,1,55,6983,661.7866460555884
london,4,1,55,7653,664.2389257970212
london,4,1,55,8132,116.64254026454464
london,4,1,55,6624,450.06739333153877
london,4,1,55,7284,1180.6845265851996
london,4,1,55,2471,1128.5074084590144
london,4,1,55,676,1044.5630265321433
london,4,1,55,1473,165.3065296553538
london,4,1,55,7081,1149.484356251518
london,4,1,55,5742,1061.028970962814
london,4,1,55,7035,825.0271981659682
london,4,1,55,2291,896.8852269106443
london,4,1,55,6406,839.5799608952791
london,4,1,55,6349,1024.8253873166584
london,4,1,55,1844,993.3462972634858
london,4,1,55,6769,691.9029461661897
london,4,1,55,3167,978.7109910088927
london,4,1,55,1608,1271.547981420393
london,4,1,55,8039,992.1143380682478
london,4,1,55,1357,1121.1016913705757
london,4,1,55,3775,1312.1573481121543
london,4,1,55,7161,499.84555870623103
london,4,1,55,7956,13055.94333195747
london,4,1,55,7459,1000.904060658867
london,4,1,55,1587,746.2040451868833
london,4,1,55,7891,913.3611540732231
london,4,1,55,5897,931.0692180753204
london,4,1,55,6502,747.5585153811703
london,4,1,55,3165,936.3607424973388
london,4,1,55,3784,738.9101484429649
london,4,1,55,6162,783.8284013167555
london,4,1,55,6630,184.2208507315873
london,4,1,55,6224,602.3132321378642
london,4,1,55,5378,98.37153731015168
london,4,1,55,3333,1142.5698971274871
london,4,1,55,7251,1129.2109374642544
london,4,1,55,3260,1120.4552736152318
london,4,1,55,8309,800.2014588913964
london,4,1,55,756,1062.9383286872815
london,4,1,55,3676,1124.153699357046
london,4,1,55,8714,1154.896189962637
london,4,1,55,3780,917.4610191896147
london,4,1,55,950,146.95706851939562
london,4,1,55,4610,1067.6685146008238
london,4,1,55,617,2445.477625634637
london,4,1,55,4056,280.3958656412467
london,4,1,55,5438,4145.340519396151
london,4,1,55,4794,1050.420853589313
london,4,1,55,6635,174.92602110706005
london,4,1,55,8429,257.40036052638726
london,4,1,55,6232,1306.2755269082095
london,4,1,55,9057,1361.0299917928846
london,4,1,55,6878,661.4697366654091
london,4,1,55,2553,1156.9121106082418
london,4,1,55,1380,141.3156545199434
london,4,1,55,7176,1065.4076279764167
london,4,1,55,2689,464.55209244787676
london,4,1,55,1435,957.1084466185393
london,4,1,55,3892,3536.0693569483665
london,4,1,55,7501,3419.1585371314236
london,4,1,55,3359,217.36291013637253
london,4,1,55,1332,913.4084934261557
london,4,1,55,1731,272.07339243152273
london,4,1,55,3600,1052.9740669587638
london,4,1,55,9446,907.0879897883815
london,4,1,55,6684,1017.1313743907806
london,4,1,55,6533,845.5165877009383
london,4,1,55,4453,1361.6567082410436
london,4,1,55,3824,995.0406357786717
london,4,1,55,3079,878.3584301111108
london,4,1,55,966,2507.651417188937
london,4,1,55,2817,1165.3343364670227
london,4,1,55,5775,295.76656530845963
london,4,1,55,5416,80.65914875594764
london,4,1,55,3718,4837.306734287417
london,4,1,55,7009,731.7394851919782
london,4,1,55,5919,685.972491492173
london,4,1,55,3724,1405.5001011215452
london,4,1,55,2494,753.6925172056415
london,4,1,55,717,639.2716015078415
london,4,1,55,5237,929.6015049047534
london,4,1,55,1173,788.1652887735967
london,4,1,55,6222,316.8952058023488
london,4,1,55,8539,2272.53569679514
london,4,1,55,7794,739.2780592388062
london,4,1,55,7670,253.55248339554086
london,4,1,55,2704,100.75728365862163
london,4,1,55,7676,1184.6718835025958
london,4,1,55,9268,1061.2395421393487
london,4,1,55,4068,1541.6148437716156
london,4,1,55,1818,201.75464059240173
london,4,1,55,6716,142.06838943438422
london,4,1,55,6986,1802.9039961965311
london,4,1,55,5356,42.085321543417066
london,4,1,55,3909,933.8935857351998
london,4,1,55,957,355.17730791196556
london,4,1,55,7271,696.0067899969519
london,4,1,55,4263,722.0552538086591
london,4,1,55,9195,999.910374575732
london,4,1,55,5002,401.68864062312184
london,4,1,55,6028,164.24261598994835
london,4,1,55,9123,116.09986157627445
london,4,1,55,9439,963.7394362869773
london,4,1,55,701,1215.8382832090274
london,4,1,55,1680,772.430588275302
london,4,1,55,1216,201.05905868181927
london,4,1,55,6659,1074.381411289904
london,4,1,55,7091,874.9251385538314
london,4,1,55,5047,1029.5319420025337
london,4,1,55,6534,860.5257105748711
london,4,1,55,7327,1706.4244028097582
london,4,1,55,7517,877.6407030998603
london,4,1,55,3671,983.0669831086841
london,4,1,55,1146,985.5239595008172
london,4,1,55,5968,1902.3124413217263
london,4,1,55,4522,694.5508657837413
london,4,1,55,4543,1053.3953797322592
london,4,1,55,6178,741.3606718743523
london,4,1,55,7838,192.1455144611746
london,4,1,55,1879,1147.8734644286117
london,4,1,55,7519,795.98130844566
london,4,1,55,6458,282.2576242138645
london,4,1,55,9156,988.4565026522317
london,4,1,55,8800,1040.1919518891796
london,4,1,55,2375,657.0721243187627
london,4,1,55,5692,1058.8962704433732
london,4,1,55,1783,844.3003639634125
london,4,1,55,7169,1418.8072342518085
london,4,1,55,7017,684.4578861633435
london,4,1,55,828,925.5744659224612
london,4,1,55,4039,775.0799434376163
london,4,1,55,9173,1073.763236465964
london,4,1,55,8888,1455.7083166413502
london,4,1,55,6730,1294.8468517701472
london,4,1,55,631,709.2044231905681
london,4,1,55,2528,863.4146942196109
london,4,1,55,8653,1137.2040188538742
london,4,1,55,6656,649.3021524181436
london,4,1,55,6179,720.8795197881141
london,4,1,55,8642,742.2486458050063
london,4,1,55,5884,1570.4004042063495
london,4,1,55,3117,4503.433484042107
london,4,1,55,3781,870.5370778691578
london,4,1,55,4913,189.96716162480095
london,4,1,55,275,3502.2577654624533
london,4,1,55,73,209.79095003235707
london,4,1,55,2481,1444.084983101279
london,4,1,55,3075,1018.6789141918073
london,4,1,55,9101,971.3379176313629
london,4,1,55,3741,824.7375672047591
london,4,1,55,4369,1057.703240492976
london,4,1,55,6357,707.0759604627833
london,4,1,55,8238,1105.9606619275355
london,4,1,55,9296,111.20131070066948
london,4,1,55,8747,1150.4971016027948
london,4,1,55,3778,924.2516170009525
london,4,1,55,8341,1049.0691884424562
london,4,1,55,4880,1024.5924160474235
london,4,1,55,936,859.1073715232486
london,4,1,55,4996,136.24334672363088
london,4,1,55,492,869.8684242864499
london,4,1,55,6796,5209.9340756311185
london,4,1,55,799,628.7391450702829
london,4,1,55,5684,205.39491263703496
london,4,1,55,5608,2667.3085751134695
london,4,1,55,9246,831.8023250740141
london,4,1,55,8286,1562.4285533641118
london,4,1,55,930,848.9683360253825
london,4,1,55,5067,892.970783211724
london,4,1,55,7598,643.4559692506818
london,4,1,55,3864,748.9214536688307
london,4,1,55,7970,12542.212863761655
london,4,1,55,733,542.7799245467129
london,4,1,55,6766,679.8930632375385
london,4,1,55,9411,918.6811300656258
london,4,1,55,7929,2163.9364142798277
london,4,1,55,1829,2914.469862711105
london,4,1,55,7137,831.5913104618397
london,4,1,55,4177,853.5164233852017
london,4,1,55,5542,1288.242969292931
london,4,1,55,1527,872.8411030521248
london,4,1,55,1984,196.63695758579436
london,4,1,55,3819,760.6951692588646
london,4,1,55,5224,1159.7726381381847
london,4,1,55,3643,917.9494512934581
london,4,1,55,1920,976.7646145562175
london,4,1,55,952,128.2455301729486
london,4,1,55,2220,1180.1872778643396
london,4,1,55,9380,144.37497925826653
london,4,1,55,3849,842.7953996611723
london,4,1,55,115,937.4532900428061
london,4,1,55,1225,3922.2862672727642
london,4,1,55,8149,153.23971582403237
london,4,1,55,3154,954.5255687265575
london,4,1,55,3356,344.098104764727
london,4,1,55,7468,1075.4439545235834
london,4,1,55,6094,834.7165875774976
london,4,1,55,6471,971.7692792373658
london,4,1,55,1079,699.0872215853715
london,4,1,55,105,3154.1179959392985
london,4,1,55,2443,615.930176908241
london,4,1,55,2432,2279.1470231949315
london,4,1,55,16,241.60904697735322
london,4,1,55,7635,1086.7666804614485
london,4,1,55,570,865.7539566027042
london,4,1,55,935,910.310396606301
london,4,1,55,149,1222.1839977333452
london,4,1,55,7010,797.9304609664854
london,4,1,55,3743,623.7682336019059
london,4,1,55,5972,1224.1446572186221
london,4,1,55,4925,3116.7288149088863
london,4,1,55,1369,878.8822851522349
london,4,1,55,8161,139.63572721595975
london,4,1,55,2064,712.1242578786735
london,4,1,55,3592,1174.3445055313305
london,4,1,55,2840,521.0131425167617
london,4,1,55,6238,833.0104787557561
london,4,1,55,4983,836.75095268579
london,4,1,55,5556,902.8315286640958
london,4,1,55,6770,776.4069313202219
london,4,1,55,8124,114.81505201912383
london,4,1,55,8167,41.16167787520759
london,4,1,55,8329,1002.9536366540308
london,4,1,55,2787,992.0419768088982
london,4,1,55,4371,1009.0173338268598
london,4,1,55,2248,274.3365217345277
london,4,1,55,8980,1654.0463912785383
london,4,1,55,7699,974.3342770211609
london,4,1,55,2650,968.9086626482746
london,4,1,55,2510,1043.1195119486792
london,4,1,55,3563,1357.215283816055
london,4,1,55,7272,724.904419459309
london,4,1,55,1913,4267.0357311240305
london,4,1,55,5330,42.79073448451912
london,4,1,55,429,731.7125551838886
london,4,1,55,6335,870.5045791041506
london,4,1,55,7439,871.0262479193453
london,4,1,55,7931,4162.933021032775
london,4,1,55,5811,958.743634671238
london,4,1,55,2800,899.2249100223108
london,4,1,55,8893,874.4888166918633
london,4,1,55,4143,284.4992874810906
london,4,1,55,1918,1242.4468786148548
london,4,1,55,3450,351.968253567214
london,4,1,55,2847,294.78310665802314
london,4,1,55,1284,8891.30896339183
london,4,1,55,3516,998.6308673464187
london,4,1,55,1694,968.5046104851122
london,4,1,55,1073,613.9719446252006
london,4,1,55,4427,926.7544550619687
london,4,1,55,576,755.0642141776107
london,4,1,55,8188,2438.743996617588
london,4,1,55,670,881.2372759263242
london,4,1,55,2057,926.9936862746138
london,4,1,55,3056,649.0463331510815
london,4,1,55,9244,775.7215555135704
london,4,1,55,9170,1322.531882670746
london,4,1,55,9248,911.2088911396331
london,4,1,55,86,2009.5038225152161
london,4,1,55,8537,3407.065151413399
london,4,1,55,8535,4238.40705623779
london,4,1,55,2157,141.18492274868657
london,4,1,55,8409,943.7428293430171
london,4,1,55,151,1029.308481681113
london,4,1,55,4967,1042.8405018457893
london,4,1,55,7686,1539.8152241142618
