cityname,i_o_length,prediction_horizon,grid_size,time_stamp,IC_temp
melbourne,4,1,55,4711,0
melbourne,4,1,55,6124,3731.0
melbourne,4,1,55,7324,15660.0
melbourne,4,1,55,4041,0
melbourne,4,1,55,5807,5857.0
melbourne,4,1,55,1560,0
melbourne,4,1,55,8170,2980.0
melbourne,4,1,55,5556,12942.0
melbourne,4,1,55,1996,12618.0
melbourne,4,1,55,7350,5108.0
melbourne,4,1,55,1906,4041.0
melbourne,4,1,55,1352,19883.0
melbourne,4,1,55,8771,2747.0
melbourne,4,1,55,2096,0
melbourne,4,1,55,6772,0
melbourne,4,1,55,2160,0
melbourne,4,1,55,7433,0
melbourne,4,1,55,4700,6279.0
melbourne,4,1,55,7215,18359.0
melbourne,4,1,55,5363,0
melbourne,4,1,55,7316,4344.75
melbourne,4,1,55,3650,0
melbourne,4,1,55,6071,11457.0
melbourne,4,1,55,6147,0
melbourne,4,1,55,5020,0
melbourne,4,1,55,6625,2399.0
melbourne,4,1,55,4129,46568.0
melbourne,4,1,55,1225,12452.0
melbourne,4,1,55,5609,28998.0
melbourne,4,1,55,6920,0
melbourne,4,1,55,422,4546.0
melbourne,4,1,55,7792,8246.0
melbourne,4,1,55,7878,15451.0
melbourne,4,1,55,1809,1321.0
melbourne,4,1,55,1988,0
melbourne,4,1,55,4042,0
melbourne,4,1,55,4147,8164.0
melbourne,4,1,55,8577,0
melbourne,4,1,55,5078,0
melbourne,4,1,55,5487,0
melbourne,4,1,55,5482,1678.0
melbourne,4,1,55,1409,0
melbourne,4,1,55,3928,5803.0
melbourne,4,1,55,8114,0
melbourne,4,1,55,3196,2851.0
melbourne,4,1,55,6584,14867.0
melbourne,4,1,55,8917,8284.0
melbourne,4,1,55,3566,0
melbourne,4,1,55,4673,0
melbourne,4,1,55,6352,784.0
melbourne,4,1,55,3388,0
melbourne,4,1,55,7912,0
melbourne,4,1,55,7058,1537.0
melbourne,4,1,55,4125,0
melbourne,4,1,55,2261,9707.0
melbourne,4,1,55,1751,0
melbourne,4,1,55,7532,11966.0
melbourne,4,1,55,8466,0
melbourne,4,1,55,374,13653.0
melbourne,4,1,55,2252,8563.0
melbourne,4,1,55,5675,0
melbourne,4,1,55,4211,6217.0
melbourne,4,1,55,8048,12073.0
melbourne,4,1,55,6635,2481.0
melbourne,4,1,55,4028,0
melbourne,4,1,55,7347,0
melbourne,4,1,55,5224,0
melbourne,4,1,55,2322,2720.0
melbourne,4,1,55,5188,1045.0
melbourne,4,1,55,5454,0
melbourne,4,1,55,8903,6221.0
melbourne,4,1,55,1360,0
melbourne,4,1,55,7694,1869.0
melbourne,4,1,55,7817,0
melbourne,4,1,55,7051,0
melbourne,4,1,55,219,21421.0
melbourne,4,1,55,485,0
melbourne,4,1,55,6370,5071.0
melbourne,4,1,55,4630,0
melbourne,4,1,55,742,0
melbourne,4,1,55,3414,0
melbourne,4,1,55,6053,0
melbourne,4,1,55,3202,0
melbourne,4,1,55,3689,0
melbourne,4,1,55,7577,5449.0
melbourne,4,1,55,4485,11567.0
melbourne,4,1,55,6129,0
melbourne,4,1,55,2244,5997.0
melbourne,4,1,55,1505,0
melbourne,4,1,55,371,14526.0
melbourne,4,1,55,6252,0
melbourne,4,1,55,2434,0
melbourne,4,1,55,909,0
melbourne,4,1,55,6327,11530.0
melbourne,4,1,55,7963,14580.0
melbourne,4,1,55,3662,9744.0
melbourne,4,1,55,2370,6582.0
melbourne,4,1,55,2839,1419.0
melbourne,4,1,55,5099,0
melbourne,4,1,55,151,0
melbourne,4,1,55,2638,6571.0
melbourne,4,1,55,4785,3432.0
melbourne,4,1,55,4027,0
melbourne,4,1,55,6658,0
melbourne,4,1,55,2282,17433.0
melbourne,4,1,55,5555,12942.0
melbourne,4,1,55,7853,0
melbourne,4,1,55,8864,0
melbourne,4,1,55,1033,0
melbourne,4,1,55,7724,0
melbourne,4,1,55,3294,0
melbourne,4,1,55,7852,1999.0
melbourne,4,1,55,3351,0
melbourne,4,1,55,7441,7467.0
melbourne,4,1,55,5214,13698.0
melbourne,4,1,55,6480,0
melbourne,4,1,55,7993,0
melbourne,4,1,55,1571,4824.0
melbourne,4,1,55,2519,0
melbourne,4,1,55,4655,4500.0
melbourne,4,1,55,2518,0
melbourne,4,1,55,7095,0
melbourne,4,1,55,7082,0
melbourne,4,1,55,8615,33348.0
melbourne,4,1,55,7955,2866.0
melbourne,4,1,55,1647,16560.0
melbourne,4,1,55,3284,3901.0
melbourne,4,1,55,3626,14960.0
melbourne,4,1,55,7457,0
melbourne,4,1,55,6214,9497.0
melbourne,4,1,55,7761,0
melbourne,4,1,55,3181,7407.0
melbourne,4,1,55,2930,1399.0
melbourne,4,1,55,7647,654.0
melbourne,4,1,55,6789,2084.0
melbourne,4,1,55,5565,0
melbourne,4,1,55,1713,5479.0
melbourne,4,1,55,7971,15462.0
melbourne,4,1,55,2115,3422.0
melbourne,4,1,55,8576,0
melbourne,4,1,55,4223,0
melbourne,4,1,55,6487,0
melbourne,4,1,55,8429,2614.0
melbourne,4,1,55,211,0
melbourne,4,1,55,3812,0
melbourne,4,1,55,4204,0
melbourne,4,1,55,5400,0
melbourne,4,1,55,688,0
melbourne,4,1,55,6412,3402.0
melbourne,4,1,55,1689,0
melbourne,4,1,55,4350,14464.0
melbourne,4,1,55,5477,5679.0
melbourne,4,1,55,8051,4552.0
melbourne,4,1,55,4436,5353.0
melbourne,4,1,55,8703,17607.0
melbourne,4,1,55,4026,0
melbourne,4,1,55,6443,0
melbourne,4,1,55,5264,1949.0
melbourne,4,1,55,7154,4914.0
melbourne,4,1,55,5919,0
melbourne,4,1,55,3400,3680.0
melbourne,4,1,55,1328,4715.0
melbourne,4,1,55,8973,0
melbourne,4,1,55,6952,0
melbourne,4,1,55,43,12456.0
melbourne,4,1,55,6966,3002.0
melbourne,4,1,55,8502,0
melbourne,4,1,55,5845,0
melbourne,4,1,55,20,13212.0
melbourne,4,1,55,3413,0
melbourne,4,1,55,8643,0
melbourne,4,1,55,604,0
melbourne,4,1,55,5121,5543.0
melbourne,4,1,55,7126,775.0
melbourne,4,1,55,2308,0
melbourne,4,1,55,3663,10646.0
melbourne,4,1,55,8815,857.0
melbourne,4,1,55,6334,10041.0
melbourne,4,1,55,3742,1582.0
melbourne,4,1,55,5855,1907.0
melbourne,4,1,55,2130,0
melbourne,4,1,55,242,0
melbourne,4,1,55,6857,0
melbourne,4,1,55,5139,0
melbourne,4,1,55,5035,6820.0
melbourne,4,1,55,2036,10703.25
melbourne,4,1,55,5112,0
melbourne,4,1,55,614,10355.0
melbourne,4,1,55,7928,17322.0
melbourne,4,1,55,5142,0
melbourne,4,1,55,4693,5246.0
melbourne,4,1,55,6449,0
melbourne,4,1,55,8031,0
melbourne,4,1,55,5844,0
melbourne,4,1,55,54,15471.0
melbourne,4,1,55,3748,12900.0
melbourne,4,1,55,5425,2734.0
melbourne,4,1,55,1822,12499.0
melbourne,4,1,55,6457,6501.0
melbourne,4,1,55,6804,0
melbourne,4,1,55,5256,5598.0
melbourne,4,1,55,808,0
melbourne,4,1,55,2504,1836.0
melbourne,4,1,55,4528,0
melbourne,4,1,55,5777,24763.0
melbourne,4,1,55,8281,0
melbourne,4,1,55,3383,0
melbourne,4,1,55,7629,0
melbourne,4,1,55,3043,0
melbourne,4,1,55,3567,0
melbourne,4,1,55,8827,0
melbourne,4,1,55,8424,0
melbourne,4,1,55,4573,0
melbourne,4,1,55,7326,2101.0
melbourne,4,1,55,6272,0
melbourne,4,1,55,5786,0
melbourne,4,1,55,2359,0
melbourne,4,1,55,4901,2167.0
melbourne,4,1,55,480,0
melbourne,4,1,55,936,0
melbourne,4,1,55,3258,918.0
melbourne,4,1,55,6592,5292.0
melbourne,4,1,55,3422,3452.0
melbourne,4,1,55,1938,8490.25
melbourne,4,1,55,3003,862.0
melbourne,4,1,55,6908,0
melbourne,4,1,55,8651,2992.0
melbourne,4,1,55,2813,0
melbourne,4,1,55,4977,0
melbourne,4,1,55,6125,13308.0
melbourne,4,1,55,4456,0
melbourne,4,1,55,3138,0
melbourne,4,1,55,7939,0
melbourne,4,1,55,4114,0
melbourne,4,1,55,25,13977.0
melbourne,4,1,55,1090,37262.0
melbourne,4,1,55,3490,8548.0
melbourne,4,1,55,6847,8441.0
melbourne,4,1,55,8245,0
melbourne,4,1,55,4513,0
melbourne,4,1,55,7900,0
melbourne,4,1,55,4216,0
melbourne,4,1,55,3264,3687.0
melbourne,4,1,55,8330,0
melbourne,4,1,55,1291,3201.0
melbourne,4,1,55,8582,0
melbourne,4,1,55,3293,0
melbourne,4,1,55,9008,0
melbourne,4,1,55,3859,744.0
melbourne,4,1,55,5191,0
melbourne,4,1,55,2285,17203.0
melbourne,4,1,55,2542,8517.0
melbourne,4,1,55,3981,0
melbourne,4,1,55,5396,0
melbourne,4,1,55,2837,7352.0
melbourne,4,1,55,1579,0
melbourne,4,1,55,3700,0
melbourne,4,1,55,2011,0
melbourne,4,1,55,5538,0
melbourne,4,1,55,3029,36937.0
melbourne,4,1,55,7181,1998.0
melbourne,4,1,55,3175,1568.0
melbourne,4,1,55,2418,18601.0
melbourne,4,1,55,5288,0
melbourne,4,1,55,2366,2772.0
melbourne,4,1,55,6844,8265.0
melbourne,4,1,55,4721,0
melbourne,4,1,55,8900,2840.0
melbourne,4,1,55,2601,11736.0
melbourne,4,1,55,3044,0
melbourne,4,1,55,2136,0
melbourne,4,1,55,1517,13774.25
melbourne,4,1,55,7528,2179.0
melbourne,4,1,55,8871,7473.0
melbourne,4,1,55,6021,0
melbourne,4,1,55,4739,0
melbourne,4,1,55,982,8820.0
melbourne,4,1,55,1707,0
melbourne,4,1,55,8680,14990.0
melbourne,4,1,55,952,0
melbourne,4,1,55,8849,0
melbourne,4,1,55,2161,3050.0
melbourne,4,1,55,4462,20386.0
melbourne,4,1,55,6825,0
melbourne,4,1,55,4751,0
melbourne,4,1,55,8342,802.0
melbourne,4,1,55,633,0
melbourne,4,1,55,7204,0
melbourne,4,1,55,3307,0
melbourne,4,1,55,7241,4614.0
melbourne,4,1,55,4747,3635.0
melbourne,4,1,55,181,4108.0
melbourne,4,1,55,4339,0
melbourne,4,1,55,8016,17349.0
melbourne,4,1,55,2178,8710.0
melbourne,4,1,55,4499,5821.0
melbourne,4,1,55,4520,7514.0
melbourne,4,1,55,4404,23252.0
melbourne,4,1,55,4394,0
melbourne,4,1,55,5122,4222.0
melbourne,4,1,55,4426,0
melbourne,4,1,55,7162,0
melbourne,4,1,55,4842,0
melbourne,4,1,55,3895,7123.0
melbourne,4,1,55,6284,3669.0
melbourne,4,1,55,1098,6900.0
melbourne,4,1,55,5444,3204.0
melbourne,4,1,55,8542,0
melbourne,4,1,55,600,0
melbourne,4,1,55,8677,0
melbourne,4,1,55,97,0
melbourne,4,1,55,4423,0
melbourne,4,1,55,2615,0
melbourne,4,1,55,1155,0
melbourne,4,1,55,5881,0
melbourne,4,1,55,3828,0
melbourne,4,1,55,95,3743.0
melbourne,4,1,55,8636,0
melbourne,4,1,55,4454,0
melbourne,4,1,55,6240,9511.0
melbourne,4,1,55,1608,0
melbourne,4,1,55,3685,0
melbourne,4,1,55,4361,10999.0
melbourne,4,1,55,4553,4170.0
melbourne,4,1,55,4734,851.0
melbourne,4,1,55,7549,1899.0
melbourne,4,1,55,5655,0
melbourne,4,1,55,7003,0
melbourne,4,1,55,249,0
melbourne,4,1,55,8862,990.0
melbourne,4,1,55,506,6773.0
melbourne,4,1,55,5514,3120.0
melbourne,4,1,55,7465,0
melbourne,4,1,55,7884,0
melbourne,4,1,55,3275,0
melbourne,4,1,55,369,0
melbourne,4,1,55,1406,6741.0
melbourne,4,1,55,3079,4326.0
melbourne,4,1,55,8233,24946.0
melbourne,4,1,55,6447,0
melbourne,4,1,55,6537,767.0
melbourne,4,1,55,1252,0
melbourne,4,1,55,6069,10224.0
melbourne,4,1,55,8638,0
melbourne,4,1,55,6181,4339.0
melbourne,4,1,55,6797,6155.0
melbourne,4,1,55,2657,0
melbourne,4,1,55,3210,0
melbourne,4,1,55,8228,0
melbourne,4,1,55,7578,21999.75
melbourne,4,1,55,213,13024.0
melbourne,4,1,55,6732,2989.0
melbourne,4,1,55,5243,8507.0
melbourne,4,1,55,3195,1348.0
melbourne,4,1,55,1820,2553.0
melbourne,4,1,55,6907,0
melbourne,4,1,55,3544,0
melbourne,4,1,55,3884,0
melbourne,4,1,55,1659,22334.0
melbourne,4,1,55,2016,0
melbourne,4,1,55,2799,6773.0
melbourne,4,1,55,6145,0
melbourne,4,1,55,881,17810.0
melbourne,4,1,55,7377,0
melbourne,4,1,55,8923,0
melbourne,4,1,55,7060,3131.0
melbourne,4,1,55,4360,10999.0
melbourne,4,1,55,815,18311.0
melbourne,4,1,55,6747,0
melbourne,4,1,55,7924,861.0
melbourne,4,1,55,7839,3599.0
melbourne,4,1,55,5604,11774.0
melbourne,4,1,55,8272,1005.0
melbourne,4,1,55,4880,0
melbourne,4,1,55,3095,8266.0
melbourne,4,1,55,841,21944.0
melbourne,4,1,55,2863,0
melbourne,4,1,55,2859,0
melbourne,4,1,55,4850,0
melbourne,4,1,55,4486,0
melbourne,4,1,55,562,1148.0
melbourne,4,1,55,586,4022.0
melbourne,4,1,55,3245,5713.0
melbourne,4,1,55,257,6416.0
melbourne,4,1,55,1425,2429.0
melbourne,4,1,55,1477,10586.0
melbourne,4,1,55,4127,915.0
melbourne,4,1,55,4224,0
melbourne,4,1,55,1264,15952.0
melbourne,4,1,55,3839,14115.0
melbourne,4,1,55,232,0
melbourne,4,1,55,8028,0
melbourne,4,1,55,2234,6336.0
melbourne,4,1,55,5406,0
melbourne,4,1,55,5853,0
melbourne,4,1,55,6349,3464.0
melbourne,4,1,55,6936,9903.0
melbourne,4,1,55,3573,28380.0
melbourne,4,1,55,2649,0
melbourne,4,1,55,8727,0
melbourne,4,1,55,8560,0
melbourne,4,1,55,197,20963.0
melbourne,4,1,55,4474,0
melbourne,4,1,55,4920,12646.0
melbourne,4,1,55,1551,3079.0
melbourne,4,1,55,2482,0
melbourne,4,1,55,3455,38749.0
melbourne,4,1,55,4545,0
melbourne,4,1,55,7566,1649.0
melbourne,4,1,55,7891,5557.0
melbourne,4,1,55,7920,761.0
melbourne,4,1,55,6495,2590.0
melbourne,4,1,55,1737,23412.0
melbourne,4,1,55,1336,0
melbourne,4,1,55,6314,0
melbourne,4,1,55,5225,0
melbourne,4,1,55,8696,0
melbourne,4,1,55,8364,0
melbourne,4,1,55,3326,9486.0
melbourne,4,1,55,648,5468.0
melbourne,4,1,55,297,0
melbourne,4,1,55,3498,11700.0
melbourne,4,1,55,7627,5174.0
melbourne,4,1,55,6087,0
melbourne,4,1,55,4023,0
melbourne,4,1,55,2120,0
melbourne,4,1,55,1300,10997.0
melbourne,4,1,55,5775,14078.0
melbourne,4,1,55,5866,2034.0
melbourne,4,1,55,8725,0
melbourne,4,1,55,826,0
melbourne,4,1,55,3372,0
melbourne,4,1,55,1308,26114.0
melbourne,4,1,55,3554,0
melbourne,4,1,55,3312,1675.0
melbourne,4,1,55,307,15408.0
melbourne,4,1,55,4917,2811.0
melbourne,4,1,55,1424,0
melbourne,4,1,55,8949,1539.0
melbourne,4,1,55,8280,0
melbourne,4,1,55,621,1276.0
melbourne,4,1,55,7739,7395.0
melbourne,4,1,55,5166,2227.0
melbourne,4,1,55,5152,0
melbourne,4,1,55,8181,2553.0
melbourne,4,1,55,4048,0
melbourne,4,1,55,3285,3901.0
melbourne,4,1,55,7956,6177.0
melbourne,4,1,55,1182,5015.0
melbourne,4,1,55,1295,499.0
melbourne,4,1,55,795,20178.0
melbourne,4,1,55,6578,4231.0
melbourne,4,1,55,5989,0
melbourne,4,1,55,5447,0
melbourne,4,1,55,3775,0
melbourne,4,1,55,247,0
melbourne,4,1,55,2593,8685.0
melbourne,4,1,55,7,0
melbourne,4,1,55,801,35311.0
melbourne,4,1,55,6269,4230.0
melbourne,4,1,55,2175,4803.0
melbourne,4,1,55,8509,0
melbourne,4,1,55,5336,580.0
melbourne,4,1,55,5258,10339.0
melbourne,4,1,55,4768,0
melbourne,4,1,55,666,42929.0
melbourne,4,1,55,2362,0
melbourne,4,1,55,9005,1317.0
melbourne,4,1,55,1923,0
melbourne,4,1,55,4657,13935.0
melbourne,4,1,55,7319,15361.5
melbourne,4,1,55,298,12069.0
melbourne,4,1,55,3444,0
melbourne,4,1,55,1722,8596.0
melbourne,4,1,55,7780,0
melbourne,4,1,55,2599,19351.0
melbourne,4,1,55,7393,940.0
melbourne,4,1,55,7233,8681.0
melbourne,4,1,55,5411,0
melbourne,4,1,55,1928,0
melbourne,4,1,55,4259,27815.0
melbourne,4,1,55,1063,0
melbourne,4,1,55,8473,0
melbourne,4,1,55,8138,13697.0
melbourne,4,1,55,7417,8908.0
melbourne,4,1,55,3394,0
melbourne,4,1,55,8691,0
melbourne,4,1,55,3056,1615.0
melbourne,4,1,55,5134,971.0
melbourne,4,1,55,4810,0
melbourne,4,1,55,4827,1843.0
melbourne,4,1,55,5667,0
melbourne,4,1,55,6064,9261.0
melbourne,4,1,55,429,5349.0
melbourne,4,1,55,2759,0
melbourne,4,1,55,5678,0
melbourne,4,1,55,327,0
melbourne,4,1,55,6778,0
melbourne,4,1,55,5727,12249.0
melbourne,4,1,55,1553,3908.0
melbourne,4,1,55,1846,0
melbourne,4,1,55,3177,2790.0
melbourne,4,1,55,8046,6513.0
melbourne,4,1,55,3831,4247.0
melbourne,4,1,55,2187,0
melbourne,4,1,55,4293,0
melbourne,4,1,55,273,14557.0
melbourne,4,1,55,6179,4752.0
melbourne,4,1,55,3705,0
melbourne,4,1,55,1521,0
melbourne,4,1,55,5500,0
melbourne,4,1,55,5759,0
melbourne,4,1,55,5012,3448.0
melbourne,4,1,55,437,1931.0
melbourne,4,1,55,4459,0
melbourne,4,1,55,8581,0
melbourne,4,1,55,7446,0
melbourne,4,1,55,6137,0
melbourne,4,1,55,3814,0
melbourne,4,1,55,8507,0
melbourne,4,1,55,6024,0
melbourne,4,1,55,1331,3825.0
melbourne,4,1,55,4601,5793.0
melbourne,4,1,55,7435,0
melbourne,4,1,55,2775,0
melbourne,4,1,55,8857,2388.0
melbourne,4,1,55,5459,0
melbourne,4,1,55,558,6504.0
melbourne,4,1,55,4701,7426.0
melbourne,4,1,55,5587,4455.0
melbourne,4,1,55,1911,19358.0
melbourne,4,1,55,8837,0
melbourne,4,1,55,1685,0
melbourne,4,1,55,640,0
melbourne,4,1,55,2306,0
melbourne,4,1,55,7948,0
melbourne,4,1,55,7225,0
melbourne,4,1,55,6645,8415.0
melbourne,4,1,55,7801,4291.0
melbourne,4,1,55,4586,2077.0
melbourne,4,1,55,3660,6343.0
melbourne,4,1,55,1478,13037.0
melbourne,4,1,55,8043,4431.0
melbourne,4,1,55,5082,0
melbourne,4,1,55,5782,0
melbourne,4,1,55,4237,8456.0
melbourne,4,1,55,1701,2399.0
melbourne,4,1,55,7863,0
melbourne,4,1,55,4056,0
melbourne,4,1,55,1636,8705.0
melbourne,4,1,55,352,923.0
melbourne,4,1,55,2684,20353.0
melbourne,4,1,55,8404,0
melbourne,4,1,55,172,5455.0
melbourne,4,1,55,4038,760.0
melbourne,4,1,55,7668,13977.0
melbourne,4,1,55,6741,0
melbourne,4,1,55,6613,3690.0
melbourne,4,1,55,3068,0
melbourne,4,1,55,8139,1985.0
melbourne,4,1,55,8137,16891.0
melbourne,4,1,55,1059,0
melbourne,4,1,55,5983,2289.0
melbourne,4,1,55,1811,3067.0
melbourne,4,1,55,3945,0
melbourne,4,1,55,6337,0
melbourne,4,1,55,3931,0
melbourne,4,1,55,7285,0
melbourne,4,1,55,2552,18889.0
melbourne,4,1,55,718,10132.0
melbourne,4,1,55,7867,0
melbourne,4,1,55,2686,13055.0
melbourne,4,1,55,6986,0
melbourne,4,1,55,1121,0
melbourne,4,1,55,5104,0
melbourne,4,1,55,860,0
melbourne,4,1,55,2092,6210.0
melbourne,4,1,55,4652,778.0
melbourne,4,1,55,4790,5052.0
melbourne,4,1,55,6905,0
melbourne,4,1,55,7370,0
melbourne,4,1,55,2230,0
melbourne,4,1,55,4254,0
melbourne,4,1,55,4833,0
melbourne,4,1,55,999,0
melbourne,4,1,55,491,0
melbourne,4,1,55,3731,0
melbourne,4,1,55,5805,7004.0
melbourne,4,1,55,3953,1963.0
melbourne,4,1,55,131,13869.0
melbourne,4,1,55,4875,21781.0
melbourne,4,1,55,1349,19883.0
melbourne,4,1,55,2321,2660.0
melbourne,4,1,55,5774,9323.0
melbourne,4,1,55,3594,1223.0
melbourne,4,1,55,7691,0
melbourne,4,1,55,3286,2672.0
melbourne,4,1,55,8602,0
melbourne,4,1,55,3071,12590.0
melbourne,4,1,55,8592,0
melbourne,4,1,55,7673,0
melbourne,4,1,55,2583,1816.0
melbourne,4,1,55,2195,14496.0
melbourne,4,1,55,4099,5053.0
melbourne,4,1,55,471,14661.0
melbourne,4,1,55,5037,9331.0
melbourne,4,1,55,4337,14794.0
melbourne,4,1,55,4514,2528.0
melbourne,4,1,55,2647,0
melbourne,4,1,55,5819,0
melbourne,4,1,55,4163,0
melbourne,4,1,55,7609,3026.0
melbourne,4,1,55,7654,0
melbourne,4,1,55,2718,12382.0
melbourne,4,1,55,3366,3596.0
melbourne,4,1,55,4334,0
melbourne,4,1,55,3853,0
melbourne,4,1,55,2562,994.0
melbourne,4,1,55,3417,0
melbourne,4,1,55,8839,0
melbourne,4,1,55,7450,8459.0
melbourne,4,1,55,4193,1257.0
melbourne,4,1,55,535,14936.0
melbourne,4,1,55,4287,0
melbourne,4,1,55,4845,4632.0
melbourne,4,1,55,1158,7157.0
melbourne,4,1,55,4738,0
melbourne,4,1,55,3131,0
melbourne,4,1,55,4315,0
melbourne,4,1,55,4121,1603.0
melbourne,4,1,55,4821,0
melbourne,4,1,55,3704,0
melbourne,4,1,55,2689,0
melbourne,4,1,55,8193,11267.0
melbourne,4,1,55,8748,0
melbourne,4,1,55,1501,0
melbourne,4,1,55,8715,0
melbourne,4,1,55,3570,886.0
melbourne,4,1,55,977,0
melbourne,4,1,55,5986,4692.0
melbourne,4,1,55,6195,0
melbourne,4,1,55,6446,0
melbourne,4,1,55,869,0
melbourne,4,1,55,5382,17564.0
melbourne,4,1,55,7344,0
melbourne,4,1,55,686,3057.0
melbourne,4,1,55,2184,0
melbourne,4,1,55,4972,0
melbourne,4,1,55,6430,0
melbourne,4,1,55,7438,7898.0
melbourne,4,1,55,1140,25201.0
melbourne,4,1,55,322,0
melbourne,4,1,55,6849,0
melbourne,4,1,55,1702,1208.0
melbourne,4,1,55,6610,2787.0
melbourne,4,1,55,2035,10703.75
melbourne,4,1,55,8882,0
melbourne,4,1,55,8063,1865.0
melbourne,4,1,55,3104,0
melbourne,4,1,55,2496,2619.0
melbourne,4,1,55,4604,5148.0
melbourne,4,1,55,4726,5021.0
melbourne,4,1,55,8225,0
melbourne,4,1,55,8421,0
melbourne,4,1,55,279,20720.0
melbourne,4,1,55,974,17933.0
melbourne,4,1,55,7268,0
melbourne,4,1,55,3110,2912.0
melbourne,4,1,55,7428,0
melbourne,4,1,55,3941,0
melbourne,4,1,55,7031,0
melbourne,4,1,55,8731,928.0
melbourne,4,1,55,7113,14373.0
melbourne,4,1,55,3316,5278.0
melbourne,4,1,55,6434,0
melbourne,4,1,55,3331,3650.0
melbourne,4,1,55,5916,0
melbourne,4,1,55,7434,0
melbourne,4,1,55,525,0
melbourne,4,1,55,6358,0
melbourne,4,1,55,7387,13429.0
melbourne,4,1,55,4269,2037.0
melbourne,4,1,55,5707,0
melbourne,4,1,55,1681,0
melbourne,4,1,55,7588,8179.0
melbourne,4,1,55,1742,22658.0
melbourne,4,1,55,2635,7063.0
melbourne,4,1,55,7509,0
melbourne,4,1,55,1093,13915.0
melbourne,4,1,55,4758,0
melbourne,4,1,55,5303,9008.0
melbourne,4,1,55,1185,5170.0
melbourne,4,1,55,1149,0
melbourne,4,1,55,892,0
melbourne,4,1,55,3898,0
melbourne,4,1,55,4100,5068.0
melbourne,4,1,55,1204,13711.0
melbourne,4,1,55,7984,0
melbourne,4,1,55,7125,0
melbourne,4,1,55,5286,0
melbourne,4,1,55,5511,6981.0
melbourne,4,1,55,7481,0
melbourne,4,1,55,6262,2331.0
melbourne,4,1,55,3607,0
melbourne,4,1,55,735,0
melbourne,4,1,55,2699,0
melbourne,4,1,55,7745,3142.0
melbourne,4,1,55,1658,22773.0
melbourne,4,1,55,6038,13106.0
melbourne,4,1,55,6519,0
melbourne,4,1,55,1557,0
melbourne,4,1,55,4322,15017.0
melbourne,4,1,55,8282,2379.0
melbourne,4,1,55,2559,0
melbourne,4,1,55,2695,0
melbourne,4,1,55,8310,20700.0
melbourne,4,1,55,1022,0
melbourne,4,1,55,7054,0
melbourne,4,1,55,3075,6747.0
melbourne,4,1,55,6049,0
melbourne,4,1,55,4796,0
melbourne,4,1,55,8902,1533.0
melbourne,4,1,55,3619,614.0
melbourne,4,1,55,4451,5486.0
melbourne,4,1,55,709,3460.0
melbourne,4,1,55,6297,18130.0
melbourne,4,1,55,1164,4092.0
melbourne,4,1,55,4414,13802.0
melbourne,4,1,55,8975,0
melbourne,4,1,55,454,9019.0
melbourne,4,1,55,2485,0
melbourne,4,1,55,1926,0
melbourne,4,1,55,2497,1797.0
melbourne,4,1,55,4118,0
melbourne,4,1,55,6983,4598.0
melbourne,4,1,55,6425,0
melbourne,4,1,55,5461,0
melbourne,4,1,55,5372,0
melbourne,4,1,55,2447,3620.0
melbourne,4,1,55,8191,12495.0
melbourne,4,1,55,5659,0
melbourne,4,1,55,6698,3434.0
melbourne,4,1,55,6226,0
melbourne,4,1,55,623,8510.0
melbourne,4,1,55,2979,4809.0
melbourne,4,1,55,7856,0
melbourne,4,1,55,3161,11193.0
melbourne,4,1,55,4335,4293.0
melbourne,4,1,55,5385,11690.0
melbourne,4,1,55,2659,2356.0
melbourne,4,1,55,4292,0
melbourne,4,1,55,7541,1043.0
melbourne,4,1,55,2861,0
melbourne,4,1,55,5693,13691.0
melbourne,4,1,55,5818,0
melbourne,4,1,55,7261,0
melbourne,4,1,55,6534,0
melbourne,4,1,55,4650,0
melbourne,4,1,55,191,16870.0
melbourne,4,1,55,3707,0
melbourne,4,1,55,6263,3108.0
melbourne,4,1,55,7904,0
melbourne,4,1,55,8883,0
melbourne,4,1,55,2915,0
melbourne,4,1,55,4893,0
melbourne,4,1,55,3420,3423.0
melbourne,4,1,55,4575,0
melbourne,4,1,55,6935,9903.0
melbourne,4,1,55,4144,12727.0
melbourne,4,1,55,2085,12058.0
melbourne,4,1,55,3476,0
melbourne,4,1,55,1464,7088.0
melbourne,4,1,55,2802,9686.0
melbourne,4,1,55,1128,0
melbourne,4,1,55,8362,0
melbourne,4,1,55,3211,0
melbourne,4,1,55,6887,1556.0
melbourne,4,1,55,8324,2128.0
melbourne,4,1,55,3996,0
melbourne,4,1,55,793,24204.0
melbourne,4,1,55,3132,0
melbourne,4,1,55,3887,13752.0
melbourne,4,1,55,5756,0
melbourne,4,1,55,7945,0
melbourne,4,1,55,6206,0
melbourne,4,1,55,1256,0
melbourne,4,1,55,2918,1638.0
melbourne,4,1,55,6998,0
melbourne,4,1,55,6768,0
melbourne,4,1,55,2610,0
melbourne,4,1,55,6103,6432.0
melbourne,4,1,55,8392,5062.0
melbourne,4,1,55,2101,0
melbourne,4,1,55,1007,11301.0
melbourne,4,1,55,2162,5661.0
melbourne,4,1,55,3252,0
melbourne,4,1,55,1890,8353.0
melbourne,4,1,55,104,13266.0
melbourne,4,1,55,8315,11207.0
melbourne,4,1,55,2135,0
melbourne,4,1,55,8693,0
melbourne,4,1,55,7166,0
melbourne,4,1,55,6004,0
