cityname,i_o_length,prediction_horizon,grid_size,thresh,config_cx_sample_whole_data,CSR_MP_no_thresh_mean,CSR_MP_no_thresh_median,CSR_MP_count_y_exceeding_r_x,CSR_MP_sum_y_exceeding_r_x_max,CSR_MP_sum_y_exceeding_r_x_mean,CSR_MP_sum_exp_y_exceeding_r_x_mean,CSR_MP_no_thresh_frac_mean_2,CSR_MP_no_thresh_frac_mean_2_exp,CSR_MP_no_thresh_frac_sum,CSR_PM_no_thresh_mean,CSR_PM_no_thresh_median,CSR_PM_count_y_exceeding_r_x,CSR_PM_sum_y_exceeding_r_x_max,CSR_PM_sum_y_exceeding_r_x_mean,CSR_PM_sum_exp_y_exceeding_r_x_mean,CSR_PM_no_thresh_frac_mean_2,CSR_PM_no_thresh_frac_mean_2_exp,CSR_PM_no_thresh_frac_sum,CSR_NM_no_thresh_mean,CSR_NM_no_thresh_median,CSR_NM_count_y_exceeding_r_x,CSR_NM_sum_y_exceeding_r_x_max,CSR_NM_sum_y_exceeding_r_x_mean,CSR_NM_sum_exp_y_exceeding_r_x_mean,CSR_NM_no_thresh_frac_mean_2,CSR_NM_no_thresh_frac_mean_2_exp,CSR_NM_no_thresh_frac_sum,CSR_GB_no_thresh_mean,CSR_GB_no_thresh_median,CSR_GB_count_y_exceeding_r_x,CSR_GB_sum_y_exceeding_r_x_max,CSR_GB_sum_y_exceeding_r_x_mean,CSR_GB_sum_exp_y_exceeding_r_x_mean,CSR_GB_no_thresh_frac_mean_2,CSR_GB_no_thresh_frac_mean_2_exp,CSR_GB_no_thresh_frac_sum,CSR_GB_red_by_grey_sum,CSR_NM_red_by_grey_sum,CSR_PM_red_by_grey_sum,CSR_MP_red_by_grey_sum
madrid,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3048.403608796295,2525.802419354839,5.162,14507193.290895062,4609.288384490836,0.0014042470777203859,1.3580803850668794,0.3717372899882054,1.1318488018475328,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114.75273999948128,NULL
madrid,4,2,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3068.329734774419,2604.5665322580644,6.538,17047258.574074075,4743.6098519675415,0.0009349437202707282,1.3676631042612388,0.37973056092330393,1.1484589231371023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,150.18911376553245,NULL
madrid,4,3,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3142.3277875198705,2562.758064516129,8.358,22626031.950017147,4552.36394742778,0.0005815954007642454,1.4866088852491786,0.36815810172834024,1.2454408958793068,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,218.7793752402721,NULL
madrid,4,4,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3039.9000222295003,2472.5369833669356,8.498,24498220.62037037,4385.1536427479705,0.00036296476889522745,1.5320310658103657,0.3804735419348311,1.2705322287321457,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,251.00540321363914,NULL
madrid,4,5,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3101.3788596729914,2631.9032258064517,10.066,28708164.198581103,4241.934310732825,0.000694901034171542,1.635712093050217,0.3659528030824904,1.3344761467610564,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,279.93535960069164,NULL
madrid,4,6,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2938.6976378999398,2522.125,8.276,21642317.690757886,4161.674358551516,0.0005549270370372219,1.661182500508216,0.3752402343160544,1.3051507870817818,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250.43685651483077,NULL
madrid,4,7,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3123.45324551469,2588.2258064516127,10.524,27396584.136681244,4414.280121228039,0.0003935719812733828,1.7674499519057796,0.35845346036337256,1.3881691765469781,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,306.81122682596776,NULL
madrid,4,8,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3175.622684768385,2617.947580645161,10.06,27221036.833333332,4500.997732229567,0.00038605199381157063,1.9364622733217316,0.3593273138760201,1.481067343145236,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,337.0408804951209,NULL
melbourne,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,591.6086807121369,580.0083688374923,4.23,2152927.25,786.7824599386743,0.0033962829251720627,1.1065693368303402,0.36290864439732357,1.0425826188989495,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67.38799064686268,NULL
melbourne,4,2,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,585.9248155759861,592.6189516129032,4.936,2466051.5,770.2046473822509,0.003302428895964353,1.1124730949617123,0.3666284549150489,1.0468658134118436,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,80.75850049048258,NULL
melbourne,4,3,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,594.1594563370261,590.233870967742,6.478,3156991.5,776.7922430455878,0.0028939143555223976,1.1483083987813274,0.36088873434099195,1.0695087888884198,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,105.74962798947294,NULL
melbourne,4,4,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,601.2634497270512,583.5141129032259,6.23,3169607.25,797.1724963212623,0.0031998299575296905,1.1724922288257444,0.35934655665525883,1.0853240691395838,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,107.63843089074985,NULL
melbourne,4,5,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,603.6498524075957,582.2237903225806,6.846,3583230.5,800.9735048229841,0.0026434053839712516,1.1674865024830197,0.36438853776758606,1.0775301337782293,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,118.88283508658452,NULL
melbourne,4,6,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,603.5372389657819,592.4643817204301,6.926,3533932.0,778.3291006701278,0.0033790114923475906,1.17465276137147,0.36499617033261733,1.084634365889756,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,124.23343041274865,NULL
melbourne,4,7,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,597.0341574199172,589.8548387096774,7.268,3608653.25,762.7296276750898,0.0025372681480040457,1.1763980471188347,0.3672085181328631,1.0799857668990145,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,126.8147386759826,NULL
melbourne,4,8,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,609.237333386374,593.9655017921147,8.108,4249035.75,775.7632498013237,0.0029438312365185535,1.1857128159459278,0.3673441873521664,1.0897771205823688,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,145.19697241250384,NULL
london,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1073.6383476245899,1037.532258064516,3.526,2954586.75,1320.5912544996079,0.0032316638069614856,1.063630484554365,0.37290150798440597,1.0059049048714035,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46.97269198709837,NULL
london,4,2,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1039.466329165663,1004.0645161290322,4.604,3574953.5,1262.3714837650466,0.0022870446556805925,1.0858532662628622,0.36781046096574155,1.0265092460189658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.91224770188168,NULL
london,4,3,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1041.9264385791955,1008.5483870967741,4.8,3819035.75,1228.5469655823972,0.003703190381282788,1.098025720348441,0.36723744567985034,1.0369923769491112,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,69.98255642656008,NULL
london,4,4,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1042.5129505552136,1019.6173020527859,5.192,4007448.0,1201.9686763601678,0.0026421894211351056,1.0798350438589328,0.3723923355152059,1.0200803785513093,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70.19666818357769,NULL
london,4,5,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1067.9953884203946,1021.0584677419355,5.79,4584528.0,1224.9924929748888,0.00219164835712765,1.1092895237755465,0.36716236134980484,1.0356276452378732,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,80.84558483567098,NULL
london,4,6,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1032.3726242630357,1009.5403225806451,5.68,4266131.75,1209.6302613385217,0.004014008954192862,1.0942011701185308,0.37245894767478827,1.0290435305461907,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,83.98482304325555,NULL
london,4,7,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1051.3070580954136,1020.1810850439883,6.448,4948434.5,1202.8922595892986,0.0020146195513580578,1.1089734920534853,0.37491247751932083,1.0301266442075405,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,99.69227971838127,NULL
london,4,8,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1047.5350903772044,1013.1633064516129,6.494,4732569.0,1189.1624339460539,0.0022092370019648655,1.105417264499144,0.37054781514013657,1.0291263813593174,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,92.95192401760713,NULL
madrid,4,1,25,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,876.2021656023558,781.2862903225807,7.394,5335997.268518519,1149.3311011211704,0.0019226698245836539,1.3795021716030074,0.37814575640219006,1.1766369151703941,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,189.17333579791514,NULL
melbourne,4,1,25,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,234.70578581425104,233.68832138590201,5.472,1091378.25,334.1132811333431,0.006086001812751593,1.208935811964956,0.3583929389853214,1.1046309371903622,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,108.9575910521071,NULL
london,4,1,25,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,808.2561840930676,843.8306451612904,5.584,3518231.0,1012.2574979236524,0.003976061218256372,1.2338240041606765,0.3563953077990293,1.1169840142921816,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,106.71729335387131,NULL
madrid,4,1,35,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1476.0343186763484,1427.6068548387098,2.688,4025610.6018518517,2093.3003828663755,0.0012396491458927154,1.593742657532629,0.38074008753461824,1.0765191986325908,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55.80437236017099,NULL
melbourne,4,1,35,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,394.7751346966694,400.26612903225805,5.492,1916192.8518518517,552.632044718996,0.0049780921689789506,1.1594899802842455,0.3632158360542481,1.0792782293402539,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,108.37542975514766,NULL
london,4,1,35,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,827.992394659844,856.5443548387098,5.572,3359126.25,1023.3177384972372,0.00224637871194572,1.1143920829184104,0.36965915411885714,1.0293239271046106,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,78.04386865025876,NULL
madrid,4,1,45,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2113.6848127903118,1648.7278225806451,5.348,8974343.472222222,3070.3185145587745,0.0013122187306426553,1.2666555492451992,0.3757199351788922,1.088521081757583,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,107.3517289176203,NULL
melbourne,4,1,45,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,513.1639029231909,506.57743428912784,4.948,2155456.75,732.191274248263,0.0033253873132630812,1.1186484046891192,0.36320288700456926,1.0531916271125379,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,87.38219215836463,NULL
london,4,1,45,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,952.2554786654865,951.3366935483871,4.25,2736615.25,1128.0684682471751,0.002757944298286102,1.1063471267961043,0.36310705215069616,1.0487646457028006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60.66806593867868,NULL
madrid,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3061.8571897406455,2432.5241935483873,6.34,18469451.486111112,4391.101682228164,0.0006732991511867188,1.3751710918675117,0.36630139390297156,1.164624941352397,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,149.01491510602918,NULL
melbourne,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,587.5930670288184,552.8427419354839,4.212,2194631.0,799.1869233530883,0.0037000607683475204,1.096479215155512,0.3677501886781935,1.027618078119045,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64.68172983936992,NULL
london,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1049.7193728284662,996.3064516129032,4.718,3807721.5,1256.4572998578153,0.0030814656586669003,1.0704364155875938,0.36930241343485176,1.0234271312675145,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63.3928593148116,NULL
madrid,4,1,65,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5376.429443379754,2470.375,5.868,31038616.925925925,8787.099662984047,0.0009254919136781256,1.3335583216852667,0.3737397409486251,1.0917692373275716,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.82807858793265,NULL
melbourne,4,1,65,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,643.1906971451488,626.9596774193549,4.08,2217224.7592592593,859.1938170820968,0.0027114027341519106,1.0837281117943407,0.3702868769946515,1.0221700126629238,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60.8666679625825,NULL
london,4,1,65,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1188.5054240534203,1113.4112903225805,3.802,3839143.75,1494.0544199897292,0.0027297329568203585,1.0588844515337796,0.37275419036775786,1.0079923333005558,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54.34309864159371,NULL
madrid,4,1,75,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5558.640289588847,2984.280241935484,4.538,29379242.861111112,10108.568293376022,0.0005784842621433319,1.3342009425536898,0.372526249944216,1.107078519331805,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100.46271101558592,NULL
melbourne,4,1,75,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,718.7051621003397,698.0564516129032,3.636,2040847.6296296297,884.7629984123008,0.0038825798927617484,1.062954273749142,0.36646239603941455,1.0141954641981332,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48.420532499026244,NULL
london,4,1,75,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1169.6175328465297,1109.475806451613,3.328,2961275.5,1401.2169189815875,0.002419744542384686,1.0436909568718178,0.37247628193713334,1.001696741836701,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43.08573545868618,NULL
madrid,4,1,85,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5966.37336840565,3613.4717741935483,3.616,24083648.50925926,11165.26206378719,0.0004600843214862365,1.2828206744510617,0.3689871104791864,1.0893882197142548,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72.65420638676576,NULL
melbourne,4,1,85,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,807.9223349422848,782.1774193548388,4.364,2631679.703703704,981.9139883346276,0.005449733943874092,1.0417307137712115,0.36798945335883465,1.0087511549454076,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55.50378143196694,NULL
london,4,1,85,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1292.3359196424776,1194.2016129032259,3.964,3691230.0,1591.6983435153488,0.002339492974574756,1.0585277426554962,0.3704792132612774,1.0125216574664457,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.180289015901096,NULL
madrid,4,1,95,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8506.45805596679,5159.370967741936,3.788,45006932.2962963,17215.150263337757,0.00033946859078141256,1.7769094689632838,0.38066984668873444,1.2114184156556818,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,130.1592853873821,NULL
melbourne,4,1,95,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,781.0322623740302,758.3508064516129,4.418,2722228.0,974.6234565206247,0.0037882839187364206,1.0474912947346138,0.37092228870263805,1.0098578592948129,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.24347417675992,NULL
london,4,1,95,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1241.4017094158244,1177.1108870967741,3.42,3414756.25,1519.7498635828147,0.003488249912131667,1.0411986039583314,0.3751067591177772,0.9948624661710419,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45.25214521942424,NULL
madrid,4,1,105,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8352.887621306576,4510.895161290322,3.354,40286254.25925926,17960.52912600015,0.00033987186860931707,1.684861971520352,0.3862531281870968,1.1874624665857538,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,146.73144481242392,NULL
melbourne,4,1,105,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,845.8947781480115,798.3548387096773,4.52,2902124.888888889,1026.5195945958599,0.005009044817618729,1.0343575137392944,0.3683318100404955,1.0074158721346225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57.20903747587204,NULL
london,4,1,105,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1326.9858463725895,1274.8604445318647,4.168,4292914.25,1605.7212424285356,0.0021339329478682963,1.0606065133806024,0.3652291090000681,1.0232805738133823,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54.68652799653218,NULL
madrid,1,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2062.5482848532224,1716.1673387096776,2.672,6352548.2333676275,3364.189242890707,0.0010074854856735671,1.2433491484077723,0.37142926436222845,1.0469548932638224,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48.91151140410147,NULL
madrid,2,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2313.289681908557,1885.9032258064517,2.752,6568546.23073131,3671.2501510591023,0.0009389658967972147,1.2096227393521357,0.38114879363686716,1.039269772016743,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56.31762386929992,NULL
madrid,3,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2825.71395167979,2277.0967741935483,4.164,10469190.064814813,4341.24672723976,0.0005182264282900151,1.2832191317378319,0.3720806029661104,1.0869456930933885,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,85.36851642306542,NULL
madrid,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2810.197971862709,2503.560483870968,5.554,13862232.148148147,4266.717622763637,0.0017844137345078934,1.2881894623625514,0.373374130563184,1.0964099742341378,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112.1229842847419,NULL
madrid,5,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3121.2313657923814,2734.2741935483873,6.726,18463136.75,4563.339424641012,0.00042671802046599227,1.4417547429712723,0.36693911247237615,1.203081570385133,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,167.47576394844242,NULL
madrid,6,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3527.597348356696,2904.258064516129,7.146,22604158.842549726,5123.413738383773,0.0005655806996204784,1.3466895329370978,0.37279798337665704,1.1470518284030635,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,152.69245648407252,NULL
madrid,7,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3740.260564250495,2942.7741935483873,8.396,26475267.08429784,5244.027313863602,0.0006344957245984756,1.491589286203938,0.36360437631644343,1.236822339689213,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,204.13154519175026,NULL
madrid,8,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3863.3683643735844,3148.4032258064517,10.422,31934099.259259257,5443.7624113045185,0.00047022299837384753,1.5865190255795574,0.35834617071134195,1.3160828110826603,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,246.76264811198783,NULL
melbourne,1,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,460.0650959361686,449.02411887694143,2.582,1290126.0,663.371231522841,0.0031886856406489676,1.120754098478876,0.3627494186713899,1.03509366665141,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46.72134152578906,NULL
melbourne,2,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,514.918556800376,496.3790322580645,2.664,1299719.5,729.3679527359922,0.0031516114029209,1.0966153411029669,0.36629734197874997,1.0251041036912811,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43.75121595967595,NULL
