cityname i_o_length prediction_horizon grid_size time_stamp cx
melbourne 4 1 25 6522 539.0
melbourne 4 1 25 379 0
melbourne 4 1 25 5544 0
melbourne 4 1 25 548 0
melbourne 4 1 25 280 15423.25
melbourne 4 1 25 3341 3955.0
melbourne 4 1 25 2779 0
melbourne 4 1 25 7989 0
melbourne 4 1 25 5884 0
melbourne 4 1 25 2622 0
melbourne 4 1 25 4272 8893.0
melbourne 4 1 25 5661 0
melbourne 4 1 25 3528 0
melbourne 4 1 25 3298 0
melbourne 4 1 25 7743 1464.0
melbourne 4 1 25 6003 0
melbourne 4 1 25 5170 12246.5
melbourne 4 1 25 7259 0
melbourne 4 1 25 358 16597.0
melbourne 4 1 25 4494 10179.75
melbourne 4 1 25 7975 0
melbourne 4 1 25 2707 0
melbourne 4 1 25 4387 0
melbourne 4 1 25 3113 0
melbourne 4 1 25 1042 1658.5
melbourne 4 1 25 5985 0
melbourne 4 1 25 1496 0
melbourne 4 1 25 4022 0
melbourne 4 1 25 4916 4225.0
melbourne 4 1 25 5327 0
melbourne 4 1 25 2888 0
melbourne 4 1 25 6010 0
melbourne 4 1 25 1430 0
melbourne 4 1 25 404 8838.0
melbourne 4 1 25 2009 0
melbourne 4 1 25 5909 3968.0
melbourne 4 1 25 7255 0
melbourne 4 1 25 8879 0
melbourne 4 1 25 5402 1432.0
melbourne 4 1 25 538 7189.0
melbourne 4 1 25 6371 0
melbourne 4 1 25 3428 3392.0
melbourne 4 1 25 683 0
melbourne 4 1 25 2959 0
melbourne 4 1 25 6117 2490.0
melbourne 4 1 25 3959 200.0
melbourne 4 1 25 2826 0
melbourne 4 1 25 6566 0
melbourne 4 1 25 1536 0
melbourne 4 1 25 5189 6826.0
melbourne 4 1 25 2680 9751.5
melbourne 4 1 25 7737 0
melbourne 4 1 25 8937 0
melbourne 4 1 25 2274 0
melbourne 4 1 25 1356 7066.0
melbourne 4 1 25 8855 0
melbourne 4 1 25 4547 0
melbourne 4 1 25 8732 975.0
melbourne 4 1 25 7650 0
melbourne 4 1 25 2986 0
melbourne 4 1 25 3692 0
melbourne 4 1 25 4465 0
melbourne 4 1 25 7257 0
melbourne 4 1 25 2406 0
melbourne 4 1 25 266 0
melbourne 4 1 25 2738 585.0
melbourne 4 1 25 3634 0
melbourne 4 1 25 1785 0
melbourne 4 1 25 7996 0
melbourne 4 1 25 489 8624.0
melbourne 4 1 25 7224 2818.0
melbourne 4 1 25 3546 3749.0
melbourne 4 1 25 28 6723.0
melbourne 4 1 25 7385 0
melbourne 4 1 25 6294 6130.0
melbourne 4 1 25 1044 3747.25
melbourne 4 1 25 7308 0
melbourne 4 1 25 3346 0
melbourne 4 1 25 8263 716.0
melbourne 4 1 25 754 4232.0
melbourne 4 1 25 4149 3879.0
melbourne 4 1 25 7749 3553.5
melbourne 4 1 25 1050 2037.0
melbourne 4 1 25 2573 0
melbourne 4 1 25 3197 8799.0
melbourne 4 1 25 7225 0
melbourne 4 1 25 2479 3070.0
melbourne 4 1 25 52 7290.0
melbourne 4 1 25 8117 1888.0
melbourne 4 1 25 2315 0
melbourne 4 1 25 2314 0
melbourne 4 1 25 2459 9765.0
melbourne 4 1 25 3277 1187.0
melbourne 4 1 25 2080 12516.25
melbourne 4 1 25 2540 2773.0
melbourne 4 1 25 1941 13448.0
melbourne 4 1 25 5589 1858.0
melbourne 4 1 25 6678 1425.0
melbourne 4 1 25 8103 10634.0
melbourne 4 1 25 3690 0
melbourne 4 1 25 1538 0
melbourne 4 1 25 7016 8728.0
melbourne 4 1 25 1225 0
melbourne 4 1 25 8623 969.0
melbourne 4 1 25 2367 5334.0
melbourne 4 1 25 7962 8846.0
melbourne 4 1 25 1445 0
melbourne 4 1 25 7278 0
melbourne 4 1 25 8870 943.0
melbourne 4 1 25 7471 0
melbourne 4 1 25 1429 0
melbourne 4 1 25 6744 0
melbourne 4 1 25 7991 0
melbourne 4 1 25 1685 2308.0
melbourne 4 1 25 2041 3059.0
melbourne 4 1 25 2925 278.0
melbourne 4 1 25 246 0
melbourne 4 1 25 1553 798.0
melbourne 4 1 25 5887 0
melbourne 4 1 25 4093 0
melbourne 4 1 25 8332 0
melbourne 4 1 25 7775 0
melbourne 4 1 25 6466 1856.0
melbourne 4 1 25 1405 6745.0
melbourne 4 1 25 8125 449.0
melbourne 4 1 25 3121 0
melbourne 4 1 25 4841 1068.0
melbourne 4 1 25 2386 2801.0
melbourne 4 1 25 1521 3215.0
melbourne 4 1 25 7287 0
melbourne 4 1 25 7561 0
melbourne 4 1 25 3604 0
melbourne 4 1 25 1003 0
melbourne 4 1 25 3696 0
melbourne 4 1 25 8942 0
melbourne 4 1 25 4914 5467.5
melbourne 4 1 25 923 1787.0
melbourne 4 1 25 7376 0
melbourne 4 1 25 6362 1480.0
melbourne 4 1 25 8608 240.0
melbourne 4 1 25 820 0
melbourne 4 1 25 4796 5741.0
melbourne 4 1 25 5388 0
melbourne 4 1 25 8839 498.0
melbourne 4 1 25 9014 0
melbourne 4 1 25 3211 0
melbourne 4 1 25 8817 5892.0
melbourne 4 1 25 5461 0
melbourne 4 1 25 5096 9844.0
melbourne 4 1 25 7268 2302.0
melbourne 4 1 25 8023 0
melbourne 4 1 25 1111 0
melbourne 4 1 25 7267 782.0
melbourne 4 1 25 7295 0
melbourne 4 1 25 2284 0
melbourne 4 1 25 6359 1508.0
melbourne 4 1 25 5915 2026.0
melbourne 4 1 25 6805 5012.5
melbourne 4 1 25 5474 0
london 4 1 25 2569 0
london 4 1 25 8568 0
london 4 1 25 2896 5400.0
london 4 1 25 3661 3444.0
london 4 1 25 1130 0
london 4 1 25 2605 0
london 4 1 25 7033 0
london 4 1 25 1006 0
london 4 1 25 8824 15495.0
london 4 1 25 7816 0
london 4 1 25 535 0
london 4 1 25 2256 0
london 4 1 25 6588 32358.0
london 4 1 25 6506 0
london 4 1 25 3623 9557.0
london 4 1 25 2315 0
london 4 1 25 6508 0
london 4 1 25 3003 0
london 4 1 25 6841 0
london 4 1 25 3125 0
london 4 1 25 4276 0
london 4 1 25 4940 8645.0
london 4 1 25 797 0
london 4 1 25 3756 34937.0
london 4 1 25 2503 15428.25
london 4 1 25 1964 0
london 4 1 25 8040 0
london 4 1 25 631 2262.0
london 4 1 25 3334 6429.0
london 4 1 25 6301 0
london 4 1 25 1561 5768.0
london 4 1 25 1705 0
london 4 1 25 2744 0
london 4 1 25 888 0
london 4 1 25 3642 4480.0
london 4 1 25 1633 0
london 4 1 25 732 0
london 4 1 25 7928 10452.0
london 4 1 25 8587 0
london 4 1 25 4143 14246.0
london 4 1 25 2056 0
london 4 1 25 7098 0
london 4 1 25 8854 0
london 4 1 25 8929 0
london 4 1 25 6410 1232.0
london 4 1 25 6913 5612.0
london 4 1 25 3207 0
london 4 1 25 6039 66158.0
london 4 1 25 1127 24387.0
london 4 1 25 5375 3340.0
london 4 1 25 3143 0
london 4 1 25 2622 0
london 4 1 25 1846 42494.0
london 4 1 25 3381 0
london 4 1 25 1864 0
london 4 1 25 2223 0
london 4 1 25 2081 35717.0
london 4 1 25 6852 0
london 4 1 25 6675 0
london 4 1 25 7574 0
london 4 1 25 8421 0
london 4 1 25 7055 0
london 4 1 25 1378 0
london 4 1 25 5456 4768.0
london 4 1 25 4401 24371.75
london 4 1 25 2179 9603.0
london 4 1 25 8470 0
london 4 1 25 1404 0
london 4 1 25 8078 0
london 4 1 25 14 17104.0
london 4 1 25 7882 0
london 4 1 25 726 38391.0
london 4 1 25 5694 79191.0
london 4 1 25 2358 0
london 4 1 25 4876 0
london 4 1 25 2683 29942.0
london 4 1 25 2497 0
london 4 1 25 6479 0
london 4 1 25 6150 1317.0
london 4 1 25 6153 5388.0
london 4 1 25 7708 47065.0
london 4 1 25 5372 0
london 4 1 25 3305 0
london 4 1 25 812 53432.0
london 4 1 25 8449 0
london 4 1 25 4609 1191.0
london 4 1 25 2087 0
london 4 1 25 7635 10268.0
london 4 1 25 8607 604.0
london 4 1 25 477 7454.0
london 4 1 25 5099 0
london 4 1 25 7987 0
london 4 1 25 5729 0
london 4 1 25 5610 0
london 4 1 25 5598 4044.0
london 4 1 25 8795 0
london 4 1 25 6820 0
london 4 1 25 7359 0
london 4 1 25 3586 0
london 4 1 25 1963 1090.0
london 4 1 25 6815 0
london 4 1 25 5168 1490.0
london 4 1 25 7626 0
london 4 1 25 1603 0
london 4 1 25 4929 0
london 4 1 25 7480 0
london 4 1 25 5122 0
london 4 1 25 4769 62487.0
london 4 1 25 3901 6270.0
london 4 1 25 3177 0
london 4 1 25 2486 0
london 4 1 25 1045 127217.0
london 4 1 25 6554 0
london 4 1 25 3682 6813.0
london 4 1 25 1191 12252.0
london 4 1 25 1122 6609.0
london 4 1 25 288 11371.0
london 4 1 25 4329 0
london 4 1 25 564 0
london 4 1 25 8769 0
london 4 1 25 4903 0
london 4 1 25 4274 0
london 4 1 25 4583 0
london 4 1 25 5247 0
london 4 1 25 1495 0
london 4 1 25 5803 0
london 4 1 25 3815 4480.0
london 4 1 25 6464 10476.0
london 4 1 25 7367 3038.0
london 4 1 25 353 15750.0
london 4 1 25 125 14183.0
london 4 1 25 5709 0
london 4 1 25 8763 0
london 4 1 25 5560 35178.0
london 4 1 25 2424 19514.0
london 4 1 25 12 10741.0
london 4 1 25 948 114860.0
london 4 1 25 5593 0
london 4 1 25 3361 9339.0
london 4 1 25 5636 3523.0
london 4 1 25 1984 0
london 4 1 25 2703 0
london 4 1 25 8405 0
london 4 1 25 7862 2450.0
london 4 1 25 4418 6864.0
london 4 1 25 5093 6040.0
london 4 1 25 8412 0
london 4 1 25 1061 0
london 4 1 25 2727 0
london 4 1 25 71 0
london 4 1 25 566 0
london 4 1 25 5849 0
london 4 1 25 2540 16024.0
london 4 1 25 3551 4588.0
london 4 1 25 2668 0
london 4 1 25 6223 3585.0
london 4 1 25 2496 0
london 4 1 25 1317 0
london 4 1 25 1024 0
london 4 1 25 8259 0
london 4 1 25 2441 0
london 4 1 25 6431 6500.0
london 4 1 25 2616 0
london 4 1 25 3280 3373.0
london 4 1 25 7768 0
london 4 1 25 2669 0
london 4 1 25 598 7008.0
london 4 1 25 1515 15246.0
london 4 1 25 5313 0
london 4 1 25 7439 0
london 4 1 25 2307 0
london 4 1 25 3241 0
london 4 1 25 3659 0
london 4 1 25 910 19412.0
london 4 1 25 1685 0
london 4 1 25 1096 0
london 4 1 25 5621 6202.0
london 4 1 25 5664 0
london 4 1 25 91 0
london 4 1 25 1256 0
london 4 1 25 3994 0
london 4 1 25 323 39463.0
london 4 1 25 2919 0
london 4 1 25 2333 8995.0
london 4 1 25 4100 0
london 4 1 25 5773 6049.0
london 4 1 25 6295 38950.0
london 4 1 25 3088 0
london 4 1 25 1682 0
london 4 1 25 8833 0
london 4 1 25 6143 0
london 4 1 25 8187 3957.0
london 4 1 25 4792 0
london 4 1 25 2407 0
london 4 1 25 688 13252.0
london 4 1 25 5767 0
london 4 1 25 2116 4392.0
london 4 1 25 543 0
london 4 1 25 6400 0
london 4 1 25 7580 12110.0
london 4 1 25 4933 4068.0
london 4 1 25 8802 11356.0
london 4 1 25 8294 69136.0
london 4 1 25 3849 0
london 4 1 25 1872 4984.0
london 4 1 25 7738 796.0
london 4 1 25 3941 0
london 4 1 25 7314 0
london 4 1 25 2692 0
london 4 1 25 8017 0
london 4 1 25 4912 7438.0
london 4 1 25 8349 3122.0
london 4 1 25 5258 8320.0
london 4 1 25 1469 0
london 4 1 25 4307 0
london 4 1 25 6163 27830.0
london 4 1 25 5149 0
london 4 1 25 2638 32064.0
london 4 1 25 794 0
london 4 1 25 7745 0
london 4 1 25 6529 0
london 4 1 25 5731 80849.0
london 4 1 25 3402 1054.0
london 4 1 25 5127 0
london 4 1 25 6975 10763.0
london 4 1 25 38 0
london 4 1 25 2099 0
london 4 1 25 460 0
london 4 1 25 291 0
london 4 1 25 5134 0
london 4 1 25 6677 0
london 4 1 25 516 6600.0
london 4 1 25 6377 14753.0
london 4 1 25 6721 24377.0
london 4 1 25 5953 4110.0
london 4 1 25 347 0
london 4 1 25 6337 0
london 4 1 25 6829 5775.0
london 4 1 25 4521 0
london 4 1 25 2068 0
london 4 1 25 5182 0
london 4 1 25 7218 0
london 4 1 25 22 0
london 4 1 25 7308 0
london 4 1 25 6394 4954.0
london 4 1 25 5586 1506.0
london 4 1 25 8512 4954.0
london 4 1 25 5951 22121.0
london 4 1 25 7710 71667.0
london 4 1 25 4556 0
london 4 1 25 834 0
london 4 1 25 1480 82191.0
london 4 1 25 2851 9710.0
london 4 1 25 83 0
london 4 1 25 6568 0
london 4 1 25 5873 0
london 4 1 25 6197 0
london 4 1 25 7000 0
london 4 1 25 2408 0
london 4 1 25 939 23696.0
london 4 1 25 8526 6855.0
london 4 1 25 7876 16564.0
london 4 1 25 4281 2250.0
london 4 1 25 3654 0
london 4 1 25 7797 1357.0
london 4 1 25 5117 6680.0
london 4 1 25 857 0
london 4 1 25 8898 37501.0
london 4 1 25 33 0
london 4 1 25 6784 0
london 4 1 25 3202 1133.0
london 4 1 25 4705 0
london 4 1 25 6825 10313.0
london 4 1 25 7492 10302.0
london 4 1 25 6309 0
london 4 1 25 3510 9448.0
london 4 1 25 7977 0
london 4 1 25 4070 0
london 4 1 25 2902 0
london 4 1 25 2135 3484.0
london 4 1 25 3448 6709.0
london 4 1 25 6078 0
london 4 1 25 8381 0
london 4 1 25 5589 0
london 4 1 25 4224 6541.0
london 4 1 25 1554 0
london 4 1 25 8058 28314.0
london 4 1 25 1043 127231.0
london 4 1 25 6920 6048.0
london 4 1 25 7898 0
london 4 1 25 3738 0
london 4 1 25 5910 0
london 4 1 25 6195 0
london 4 1 25 4599 0
london 4 1 25 5179 3615.0
london 4 1 25 3404 5372.0
london 4 1 25 8962 8704.0
london 4 1 25 7399 0
london 4 1 25 7387 0
london 4 1 25 2243 1900.0
london 4 1 25 3217 7912.0
london 4 1 25 1415 0
london 4 1 25 3041 10405.0
london 4 1 25 7352 7287.0
london 4 1 25 1933 12621.0
london 4 1 25 3906 0
london 4 1 25 5732 4065.0
london 4 1 25 2169 0
london 4 1 25 1299 13409.0
london 4 1 25 6251 29302.0
london 4 1 25 2406 0
london 4 1 25 8169 2533.0
london 4 1 25 8959 5131.0
london 4 1 25 7075 0
london 4 1 25 4883 24424.0
london 4 1 25 70 0
london 4 1 25 5881 62850.0
london 4 1 25 7053 0
london 4 1 25 4003 53814.0
london 4 1 25 292 0
london 4 1 25 693 17584.0
london 4 1 25 5453 0
london 4 1 25 1995 68018.0
london 4 1 25 8227 0
london 4 1 25 2001 0
london 4 1 25 5019 6884.0
london 4 1 25 5 530.0
london 4 1 25 8332 0
london 4 1 25 7957 0
london 4 1 25 4844 22696.0
london 4 1 25 6222 0
london 4 1 25 7705 0
london 4 1 25 3237 0
london 4 1 25 3436 0
london 4 1 25 2970 0
london 4 1 25 8624 0
london 4 1 25 1083 98910.0
london 4 1 25 1118 0
london 4 1 25 5592 0
london 4 1 25 4078 0
london 4 1 25 7706 15265.0
london 4 1 25 5941 1932.0
london 4 1 25 8139 76530.0
london 4 1 25 2176 0
london 4 1 25 6441 0
london 4 1 25 734 0
london 4 1 25 897 0
london 4 1 25 3531 0
london 4 1 25 2010 54033.0
london 4 1 25 1971 0
london 4 1 25 3781 2748.0
london 4 1 25 760 21915.0
london 4 1 25 4178 38241.0
london 4 1 25 3798 11131.0
london 4 1 25 894 28743.0
london 4 1 25 6661 15504.0
london 4 1 25 6380 0
london 4 1 25 6546 11810.0
london 4 1 25 2857 8466.0
london 4 1 25 8675 0
london 4 1 25 1351 0
london 4 1 25 7869 0
london 4 1 25 1894 0
london 4 1 25 4309 5799.0
london 4 1 25 8955 480.0
london 4 1 25 1986 2072.0
london 4 1 25 7201 37611.0
london 4 1 25 1002 0
london 4 1 25 2352 0
london 4 1 25 7780 0
london 4 1 25 2388 0
london 4 1 25 8203 23584.0
london 4 1 25 6045 0
london 4 1 25 244 0
london 4 1 25 6406 0
london 4 1 25 5143 2453.0
london 4 1 25 827 18639.0
london 4 1 25 359 9479.0
london 4 1 25 8582 0
london 4 1 25 4267 0
london 4 1 25 6535 0
london 4 1 25 2705 16404.0
london 4 1 25 742 12796.0
london 4 1 25 2619 0
london 4 1 25 2421 13010.0
london 4 1 25 326 6795.0
london 4 1 25 1267 0
london 4 1 25 8090 0
london 4 1 25 469 0
london 4 1 25 1538 0
london 4 1 25 1455 0
london 4 1 25 2283 0
london 4 1 25 718 0
london 4 1 25 7915 0
london 4 1 25 43 9178.0
london 4 1 25 3747 1170.0
london 4 1 25 8507 0
london 4 1 25 5613 0
london 4 1 25 5656 0
london 4 1 25 5958 0
london 4 1 25 4058 1125.0
london 4 1 25 1138 0
london 4 1 25 3637 0
london 4 1 25 3342 4676.0
london 4 1 25 2699 0
london 4 1 25 7740 0
london 4 1 25 3594 4736.0
london 4 1 25 7047 0
london 4 1 25 1374 0
london 4 1 25 1259 22266.0
london 4 1 25 4216 0
london 4 1 25 7364 0
london 4 1 25 5339 1456.0
london 4 1 25 4485 13670.0
london 4 1 25 7115 0
london 4 1 25 7303 0
london 4 1 25 8877 15801.0
london 4 1 25 281 0
london 4 1 25 2235 0
london 4 1 25 7290 0
london 4 1 25 1966 0
london 4 1 25 1857 7184.0
london 4 1 25 1200 0
london 4 1 25 6640 0
london 4 1 25 171 0
london 4 1 25 6718 7866.0
london 4 1 25 1193 0
london 4 1 25 1309 0
london 4 1 25 5571 0
london 4 1 25 7485 0
london 4 1 25 3478 56877.0
london 4 1 25 3161 8416.0
london 4 1 25 4636 0
london 4 1 25 3827 0
london 4 1 25 7590 0
london 4 1 25 6939 0
london 4 1 25 2344 0
london 4 1 25 3651 21878.0
london 4 1 25 7962 0
london 4 1 25 659 24165.0
london 4 1 25 7271 34209.0
london 4 1 25 5148 0
london 4 1 25 2376 2928.0
london 4 1 25 1879 0
london 4 1 25 5277 0
london 4 1 25 523 3561.0
london 4 1 25 867 17744.0
london 4 1 25 6945 0
london 4 1 25 8350 5762.0
london 4 1 25 1236 0
london 4 1 25 7343 0
london 4 1 25 617 0
london 4 1 25 466 0
london 4 1 25 4158 0
london 4 1 25 2869 0
london 4 1 25 5813 21919.0
london 4 1 25 557 0
london 4 1 25 1280 12252.0
london 4 1 25 5780 8156.0
london 4 1 25 6316 0
london 4 1 25 3789 0
london 4 1 25 2952 0
london 4 1 25 18 0
london 4 1 25 4405 0
london 4 1 25 6093 0
london 4 1 25 6304 34496.0
london 4 1 25 2284 0
london 4 1 25 5376 5010.0
london 4 1 25 7638 0
london 4 1 25 7533 1303.0
london 4 1 25 4706 0
london 4 1 25 2806 0
london 4 1 25 2529 0
london 4 1 25 3500 0
london 4 1 25 921 0
london 4 1 25 8272 0
london 4 1 25 6735 0
london 4 1 25 2650 0
london 4 1 25 7543 7560.0
london 4 1 25 2985 0
london 4 1 25 3764 0
london 4 1 25 8156 0
london 4 1 25 4574 14598.0
london 4 1 25 4591 29526.0
london 4 1 25 4362 0
london 4 1 25 1245 0
london 4 1 25 6126 0
london 4 1 25 8180 5280.0
london 4 1 25 7311 0
london 4 1 25 3513 9480.0
london 4 1 25 7043 0
london 4 1 25 8215 0
london 4 1 25 8768 0
london 4 1 25 6908 1319.0
london 4 1 25 1953 30475.0
london 4 1 25 3627 14203.0
london 4 1 25 6498 9241.0
london 4 1 25 4501 0
london 4 1 25 6834 0
london 4 1 25 1639 0
madrid 4 1 35 1791 0
madrid 4 1 35 8523 0
madrid 4 1 35 8362 39703.0
madrid 4 1 35 4753 13268.0
madrid 4 1 35 6542 5014.0
madrid 4 1 35 8489 135660.0
madrid 4 1 35 4190 0
madrid 4 1 35 4817 3529.0
madrid 4 1 35 6917 0
madrid 4 1 35 6987 26558.0
madrid 4 1 35 4210 15279.0
madrid 4 1 35 3572 65273.0
madrid 4 1 35 6598 0
madrid 4 1 35 2867 0
madrid 4 1 35 5528 0
madrid 4 1 35 561 0
madrid 4 1 35 3974 8109.0
madrid 4 1 35 8325 0
madrid 4 1 35 6473 9092.0
madrid 4 1 35 2184 0
madrid 4 1 35 8777 12999.851851851852
madrid 4 1 35 42 0
madrid 4 1 35 4141 0
madrid 4 1 35 5007 0
madrid 4 1 35 8573 6328.0
madrid 4 1 35 839 6434.0
madrid 4 1 35 1398 28238.0
madrid 4 1 35 2193 14661.0
madrid 4 1 35 4974 12327.0
madrid 4 1 35 8230 12368.0
madrid 4 1 35 1746 0
madrid 4 1 35 7650 0
madrid 4 1 35 1902 10312.0
madrid 4 1 35 6089 0
madrid 4 1 35 4610 0
madrid 4 1 35 328 0
madrid 4 1 35 3943 0
madrid 4 1 35 1645 19564.0
madrid 4 1 35 6838 30239.0
madrid 4 1 35 7107 6656.0
madrid 4 1 35 2382 0
madrid 4 1 35 5348 20440.0
madrid 4 1 35 585 0
madrid 4 1 35 4450 0
madrid 4 1 35 6314 0
madrid 4 1 35 6591 132479.0
madrid 4 1 35 8443 6360.0
madrid 4 1 35 8928 15796.0
madrid 4 1 35 8624 81947.0
madrid 4 1 35 3298 0
madrid 4 1 35 7580 0
madrid 4 1 35 8652 0
madrid 4 1 35 7049 0
madrid 4 1 35 5706 0
madrid 4 1 35 2114 0
madrid 4 1 35 8780 13001.037037037036
madrid 4 1 35 3271 0
madrid 4 1 35 5923 0
madrid 4 1 35 3537 24028.0
madrid 4 1 35 3058 0
madrid 4 1 35 1052 34123.0
madrid 4 1 35 8539 0
madrid 4 1 35 2914 32315.0
madrid 4 1 35 243 0
madrid 4 1 35 4323 0
madrid 4 1 35 929 0
madrid 4 1 35 2159 2576.0
madrid 4 1 35 2225 0
madrid 4 1 35 8854 19530.0
madrid 4 1 35 6293 10421.0
madrid 4 1 35 3321 0
madrid 4 1 35 1799 6404.0
madrid 4 1 35 5305 18937.0
madrid 4 1 35 1003 0
madrid 4 1 35 8973 71930.0
madrid 4 1 35 3774 11568.0
madrid 4 1 35 4021 0
madrid 4 1 35 5647 12318.0
madrid 4 1 35 5928 0
madrid 4 1 35 8557 13008.0
madrid 4 1 35 4518 0
madrid 4 1 35 1100 0
madrid 4 1 35 365 28634.0
madrid 4 1 35 8710 3687.0
madrid 4 1 35 1870 26108.0
madrid 4 1 35 5004 0
madrid 4 1 35 4934 0
madrid 4 1 35 6379 6245.0
madrid 4 1 35 5547 187668.0
madrid 4 1 35 4325 63648.0
madrid 4 1 35 7697 0
madrid 4 1 35 4268 0
madrid 4 1 35 4531 0
madrid 4 1 35 1583 0
madrid 4 1 35 7574 0
madrid 4 1 35 4427 0
madrid 4 1 35 4978 0
madrid 4 1 35 8663 61338.0
madrid 4 1 35 6597 0
madrid 4 1 35 4699 0
madrid 4 1 35 1340 4447.0
madrid 4 1 35 595 27882.0
madrid 4 1 35 2512 6759.0
madrid 4 1 35 6414 15976.0
madrid 4 1 35 6423 0
madrid 4 1 35 3173 4396.0
madrid 4 1 35 2533 18520.0
madrid 4 1 35 1985 2595.0
madrid 4 1 35 3320 0
madrid 4 1 35 4929 0
madrid 4 1 35 730 29657.0
madrid 4 1 35 1552 2208.0
madrid 4 1 35 3712 26480.0
madrid 4 1 35 4012 7946.0
madrid 4 1 35 3282 12912.0
madrid 4 1 35 3206 106493.0
madrid 4 1 35 6304 0
madrid 4 1 35 8513 17442.0
madrid 4 1 35 5168 11208.0
madrid 4 1 35 6309 0
madrid 4 1 35 1281 2794.0
madrid 4 1 35 2522 72607.0
madrid 4 1 35 1745 0
madrid 4 1 35 1998 11792.0
madrid 4 1 35 8935 0
madrid 4 1 35 2889 0
madrid 4 1 35 2178 23800.0
madrid 4 1 35 6063 9924.0
madrid 4 1 35 3197 0
madrid 4 1 35 6383 20976.0
madrid 4 1 35 5394 9774.0
madrid 4 1 35 578 15380.0
madrid 4 1 35 352 9432.0
madrid 4 1 35 6627 10072.0
madrid 4 1 35 887 0
madrid 4 1 35 8072 2018.0
madrid 4 1 35 8691 12980.0
madrid 4 1 35 1271 0
madrid 4 1 35 3678 15708.0
madrid 4 1 35 4028 0
madrid 4 1 35 2833 0
madrid 4 1 35 560 0
madrid 4 1 35 1511 0
madrid 4 1 35 6022 2686.0
madrid 4 1 35 5659 0
madrid 4 1 35 7897 20456.0
madrid 4 1 35 399 8324.0
madrid 4 1 35 5914 2869.0
madrid 4 1 35 4739 0
madrid 4 1 35 6106 2464.0
madrid 4 1 35 5424 29568.0
madrid 4 1 35 1584 0
madrid 4 1 35 2459 19112.0
madrid 4 1 35 8130 2463.0
madrid 4 1 35 8875 0
madrid 4 1 35 8714 106053.0
madrid 4 1 35 5467 0
madrid 4 1 35 6008 11012.0
madrid 4 1 35 4177 12969.0
madrid 4 1 35 799 94385.0
madrid 4 1 35 8838 0
madrid 4 1 35 5748 0
madrid 4 1 35 4010 15624.0
madrid 4 1 35 6960 0
madrid 4 1 35 5274 0
madrid 4 1 35 3889 7824.0
madrid 4 1 35 6123 58360.0
madrid 4 1 35 326 0
madrid 4 1 35 6120 14611.0
madrid 4 1 35 7920 0
madrid 4 1 35 7954 0
madrid 4 1 35 2819 0
madrid 4 1 35 5587 8588.0
madrid 4 1 35 5244 2633.0
madrid 4 1 35 3327 0
madrid 4 1 35 965 17954.0
madrid 4 1 35 2438 0
madrid 4 1 35 61 3751.0
madrid 4 1 35 5616 0
madrid 4 1 35 615 0
madrid 4 1 35 5565 0
madrid 4 1 35 2146 13953.0
madrid 4 1 35 1514 0
madrid 4 1 35 8253 0
madrid 4 1 35 7654 6332.0
madrid 4 1 35 8596 87210.40740740742
madrid 4 1 35 4374 1457.0
madrid 4 1 35 5863 17416.0
madrid 4 1 35 7960 0
madrid 4 1 35 702 0
madrid 4 1 35 4535 7245.0
madrid 4 1 35 4529 0
madrid 4 1 35 3328 0
madrid 4 1 35 1237 0
madrid 4 1 35 6932 0
madrid 4 1 35 1766 12324.0
madrid 4 1 35 2594 0
madrid 4 1 35 988 18152.0
madrid 4 1 35 7101 0
madrid 4 1 35 3469 0
madrid 4 1 35 668 0
madrid 4 1 35 2592 0
madrid 4 1 35 6633 0
madrid 4 1 35 2537 0
madrid 4 1 35 3792 0
madrid 4 1 35 7210 12468.0
madrid 4 1 35 2811 19846.0
madrid 4 1 35 7503 0
madrid 4 1 35 7505 6376.0
madrid 4 1 35 8641 16620.0
madrid 4 1 35 2600 17098.5
madrid 4 1 35 4995 8472.0
madrid 4 1 35 5055 16108.0
madrid 4 1 35 4206 0
madrid 4 1 35 4246 0
madrid 4 1 35 6959 0
madrid 4 1 35 106 15159.0
madrid 4 1 35 187 142574.0
madrid 4 1 35 7839 0
madrid 4 1 35 671 0
madrid 4 1 35 412 0
madrid 4 1 35 1670 0
madrid 4 1 35 7530 4919.0
madrid 4 1 35 8373 0
madrid 4 1 35 3967 0
madrid 4 1 35 2724 0
madrid 4 1 35 6550 7176.0
madrid 4 1 35 1184 0
madrid 4 1 35 536 37721.0
madrid 4 1 35 7391 0
madrid 4 1 35 6644 19981.0
madrid 4 1 35 402 27028.0
madrid 4 1 35 6042 0
madrid 4 1 35 5759 2313.0
madrid 4 1 35 6971 0
madrid 4 1 35 8431 0
madrid 4 1 35 389 0
madrid 4 1 35 1413 0
madrid 4 1 35 1793 0
madrid 4 1 35 4449 0
madrid 4 1 35 1620 0
madrid 4 1 35 7926 6004.0
madrid 4 1 35 2408 0
madrid 4 1 35 8909 0
madrid 4 1 35 6514 0
madrid 4 1 35 8140 11008.0
madrid 4 1 35 8955 71504.44444444445
madrid 4 1 35 4662 8474.0
madrid 4 1 35 4257 6040.0
madrid 4 1 35 915 0
madrid 4 1 35 7930 0
madrid 4 1 35 5758 2297.0
madrid 4 1 35 8054 11384.0
madrid 4 1 35 2174 12574.0
madrid 4 1 35 7942 49151.0
madrid 4 1 35 8759 4068.0
